queryid,execution_time_with_aqo,execution_time_without_aqo,planning_time_with_aqo,planning_time_without_aqo,cardinality_error_with_aqo,cardinality_error_without_aqo,executions_with_aqo,executions_without_aqo
-3515944407635664271,"{0.075598803,0.058457532,0.066464003,0.060361993,0.056865499,0.04891327,0.058168917,0.059975664,0.107425188}",{0.063720746},"{3.2925176609999998,3.574506354,3.010015928,3.149525903,3.1690105490000002,3.442949612,3.50598654,3.488845912,3.228350092}",{0.274328704},"{1.1486233101494552,0.14915576720210577,0.3738791564314251,0.04901924743480766,0.04332169878499658,0.08335088145568609,0.014687613413929233,0.014687613413929233,0.014687613413929233}",{1.1353539220859323},9,1
-4074774145614403639,"{0.129207282,0.12682807,0.117392655,0.142078003,0.121765564,0.120799408,0.126263998,0.12649274,0.123864529}",{0.129389808},"{0.014420266,0.012278579,0.012216224,0.012332906,0.014435909,0.014746129,0.013345419,0.012795673,0.014017211}",{0.007447749},"{2.3855032738047424,0.15995704166767968,0,0,0,0,0,0,0}",{2.36098109044401},9,1
5539820102114296223,"{0.447997474,0.682932548,0.665249148,0.607444642,0.29169744,0.372076393,0.319651283,0.348859992,0.375583766}",{0.396320316},"{0.01469381,0.015689584,0.015030921,0.014535128,0.015409351,0.01394714,0.016161345,0.014326212,0.015834433}",{0.010995756},"{0.5824033693374304,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251}",{0.5823339007691625},9,1
1025902338300761143,"{2.628326098,2.289375907,1.475659075,2.38665422,0.996901811,0.317127629,0.676169517,1.425201919,0.781922401}",{2.3004589380000002},"{2.536969266,2.791755743,2.7223718679999998,3.103708132,2.718352287,2.441282206,2.297829866,2.883096187,2.558271472}",{0.229401616},"{2.5039837659398816,1.5013251354548718,1.0130989283003997,1.6748716224988245,0.9708059899001753,0.34006306958178006,0.8641073057182009,0.6270695011947799,0.8370626018589076}",{2.5098390169722755},9,1
-2787191317670660246,"{0.060089515,0.332665079,0.050572055,0.059916705,0.057903586,0.052322405,0.048211415,0.045712507,0.059224815}",{0.049587184},"{3.331462519,3.216341173,3.154696018,3.448003977,3.128416679,3.457065776,3.397304748,3.30687929,3.205732015}",{0.285330659},"{0.9059965174940591,1.5594387243551318,0.3355138508876435,0.48497362010656997,0.35355338231338357,0.005881340541740473,0.005881340541740473,0.005881340541740473,0.005881340541740473}",{0.8903322220736196},9,1
-1573023350148659030,"{1.377216861,0.944774422,2.468932082,0.39442547,1.397829696,0.467542789,0.76761963,0.318741963,0.264937042}",{1.107727198},"{3.821019173,3.806831339,3.931879951,4.01687218,3.659221268,4.168012864,3.893410506,4.123922975,3.603887339}",{0.338917069},"{2.941317751634657,1.2279895189782855,1.9647304774751289,1.1915915078791997,1.7558633583699446,0.8878777938492882,1.1718122277767917,0.8744032498229626,0.5441630394429098}",{2.9523312726138626},9,1
-6387362809141986757,"{1.207614887,0.628053348,0.64028908,1.3876353830000001,0.63942382,2.04448046,0.836128062,1.20240852,1.580857542}",{1.197477241},"{0.154658563,0.143747972,0.138482798,0.119785729,0.118096721,0.151498139,0.138257307,0.114413859,0.144433845}",{0.06468609},"{2.3951600393258707,1.7378396240924872,1.1215242978089697,1.464269724125824,1.1734906767028817,1.2018768734105247,1.1256662351177278,1.4478038866172849,1.2607177443228654}",{2.388344958804471},9,1
2434959201386717317,"{8.349648561,3.270094611,5.602583628,5.259616346,2.596110571,2.628307351,2.4594608620000002,2.796890844,2.467720167}",{8.005522411},"{0.096839777,0.084596794,0.07241127,0.077589338,0.085896289,0.08457239,0.082272029,0.069499159,0.088143729}",{0.035493406},"{2.7078165155552147,1.2319182055480877,1.3779335077585153,0.7136974586993501,0.035688725716812496,0.031686188004457216,0.027980789396771132,0.026226223406207616,0.02289165468127401}",{2.677378372290624},9,1
8031722090065659855,"{0.754590841,0.773161219,0.833747492,0.779645294,0.427436541,0.57063143,0.525521113,0.542955348,0.422685498}",{0.831150155},"{0.035539251,0.013314501,0.013675547,0.012705819,0.015065472,0.013107586,0.013449625,0.014955687,0.013545099}",{0.009557759},"{0.4046660555082101,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251}",{0.40459658693994227},9,1
-2080431693778951356,"{7.1586221309999996,5.49317681,0.57225111,0.618795602,0.353388792,0.371470308,0.370704624,0.334690357,0.329235735}",{7.335111405},"{0.220073346,0.250959761,0.265020757,0.237619897,0.236786682,0.203746227,0.211693083,0.202909329,0.208020117}",{0.106565359},"{2.221542378756076,1.4175731337583644,0.5875066362385948,0.49205996691423676,0.583581078845314,0.6264982576642947,0.3503556657173812,0.3040302726361804,0.44229553087059964}",{2.230675499097699},9,1
3549109824785540005,"{1.006910147,4.686126932,1.71620206,5.524056741,0.79311558,0.898167342,0.368096461,0.745862208,0.837360758}",{0.498950316},"{5.533348565,6.117630552,6.452526905,5.58442123,5.901411571,5.6295838719999995,5.823028124,5.707752045,5.234372718}",{0.348306625},"{2.2144184196509133,2.7317394591024455,1.9245854481455567,2.5882854196455543,1.6697707366199535,1.8906341851007609,0.8706698441215583,1.9446913641267503,1.3579230229091435}",{2.2125061419711596},9,1
-8754961486292191806,"{0.661556788,0.109354817,0.57029008,0.550883617,0.609906482,0.1970552,0.084063592,0.080604921,0.301313745}",{0.634400339},"{0.073101545,0.075803337,0.085617808,0.064429536,0.07098993,0.065118247,0.065209199,0.070821799,0.072541478}",{0.048194989},"{2.026266175823649,0.5000873516593483,0.4556128753375326,0.8617231855135528,0.09788280872154834,0.18232788759441482,0.022525839339342466,0.022525839339342466,0.022525839339342466}",{2.027623811666074},9,1
-180252288200201541,"{0.8293301,0.621208472,0.612134245,0.602295983,0.619935776,0.516129563,0.57183605,0.646632933,0.488141806}",{0.876762371},"{0.067704976,0.065771805,0.082219573,0.060990379,0.062166251,0.060843966,0.0734154,0.074023959,0.078128079}",{0.031715012},"{0.8787151369965773,0.26355716547015184,1.740805098718015e-05,0,0,0,0,0,0}",{0.860151940190967},9,1
-6846011022746249658,"{0.051239563,0.058819709,0.067906303,0.094758711,0.092422138,0.052991128,0.061552061,0.05674507,0.100355547}",{0.044194105},"{3.44597395,3.172616183,3.133543607,3.305140063,2.799929666,3.028295346,3.393571787,3.259309692,3.129601563}",{0.270784842},"{0.5505027356325949,0.34360933744682615,0.4778337708535055,0.38341516657390085,0.2664112925332942,0.2302455787856924,0.04132044662780853,0.1022503446919543,0.21467293956756062}",{0.5506383694826534},9,1
-5323664899700589841,"{0.166407955,0.104248905,0.083513499,0.09499275,0.269021929,0.119575582,0.217406434,0.279906795,0.123261478}",{0.12217234},"{3.267034091,3.379406477,2.995473043,3.028644295,2.8379514500000003,2.7041198,2.734204677,3.268842711,2.606598291}",{0.292796282},"{1.6018030267844916,0.9493467257613731,1.3938188283269306,0.9690168343739591,0.9131005070706035,0.9157307098406522,1.2095341929875976,1.3816470066316133,0.5341257546332124}",{1.5910155426748194},9,1
2399599952233934428,"{6.892365323,11.289602968,8.29699426,0.820614508,0.61240917,0.92007367,0.887109176,0.898471864,0.750702009}",{6.881295832},"{0.35797451,0.345346335,0.319889964,0.344744776,0.349671245,0.45629583,0.417485291,0.313153588,0.334235863}",{0.174490507},"{3.540226199162165,2.4513573808219338,2.013766778381248,1.5642698372283441,1.452925738577127,1.7554494691123648,1.4104762826732458,1.159152391454566,1.1467025452938877}",{3.5312793918205774},9,1
7721649514993682563,"{0.480912371,2.052329102,2.022775558,0.25015291,0.113673652,0.093141214,0.120021468,0.126922506,0.212868963}",{0.40622467},"{3.453150922,3.597531574,3.32002209,3.170645935,3.316503347,3.240472554,3.609245316,3.253618886,3.326605852}",{0.3119473},"{0.9916302018683567,0.7728109624995978,1.1589372675528449,0.16588601810577297,0.6776836048931287,0.2387129235543163,0.401601072034519,0.5918116202021276,0.19814030334247532}",{0.988097676456484},9,1
-3485514449383768787,"{5.6280270439999995,0.821601911,0.693126676,0.810141912,0.525380189,0.465790528,0.604989747,0.459817838,0.50235177}",{5.589396962},"{0.037356538,0.059457887,0.044005416,0.05567286,0.035734679,0.036431785,0.04486256,0.040433564,0.041420572}",{0.022241743},"{2.038136203909358,2.0902525424314975,0.2885156053326666,0.025341569256760288,0.025341569256760288,0.0215525303932331,0.017980129528236327,0.017980129528236327,0.014600928198844093}",{2.027273714981764},9,1
-196995888411579451,"{0.307656177,6.802713603,0.379074453,11.839599246,0.326387102,7.103971844,0.405735493,7.214731137,0.239963513,5.401804079,0.359568195,5.528860539,0.244659188,4.795969889,0.306482984,5.508521816,0.300697719,4.878255995}","{0.339578351,6.753853973}","{0.015922093,0.015796779,0.015855915,0.014480252,0.015447454,0.013684625,0.015981886,0.013603492,0.011543108,0.013755852,0.017152341,0.016152133,0.014419393,0.014796471,0.014156126,0.014376787,0.01297087,0.015646992}","{0.011773198,0.008851057}","{1.6632586187852823,1.4447017841594079,0.02504878977397405,0.770289266286678,0.07379325610061672,0.16913614767127405,0.0849208721526603,0.16338674171402806,0.09473612512402557,0.15295647980119423,0.09924172689654855,0.1481932786478652,0.1035161680955111,0.1436876768753422,0.10758201510963045,0.13941323567637967,0.11145868307920487,0.13941323567637967}","{1.666282864648268,2.322308623110865}",18,2
1524343667767028728,"{4.993175985,4.764626844,5.395724091,5.388089484,15.294395587,1.596835395,0.912822089,0.912538699,1.329420989}",{4.557577296},"{0.308915981,0.299460426,0.312485976,0.266112033,0.298803549,0.314748908,0.308720513,0.301770815,0.250288205}",{0.174334138},"{3.2816784423213177,2.530879740152908,1.7875992835413883,1.9895040387041056,2.220944925436688,1.8934919526249196,1.0946737087522203,0.6674416669139402,1.812634727390905}",{3.2831660417724633},9,1
-7678011977838348522,"{5.069569866,13.163200166,5.604925055,84.551947667,4.535839672,2.315033149,2.117110114,2.201627596,5.565075929}",{4.970748058},"{0.08016813,0.070742149,0.070987302,0.072988439,0.071406986,0.072689583,0.078255884,0.060998589,0.06467719}",{0.032574716},"{1.6701600842934918,2.6272828895443214,0.44529479640907443,1.6159122643847936,0.7416082120401897,1.4712911799195736,0.40591698527043735,0.3289332305218433,0.9600254010982843}",{1.6704285381314634},9,1
99813637196177449,"{1.597366619,1.704251208,1.624240276,6.161572572,1.807896846,1.4589047929999999,1.526928166,1.276268698,1.194515993}",{1.766340984},"{0.049747406,0.056628402,0.045060014,0.06093866,0.047015362,0.041252642,0.057423044,0.050168731,0.047391584}",{0.025024145},"{2.155735078311717,0.14070573741290596,0,0,0,0,0,0,0}",{2.16684605338717},9,1
4778871310081631647,"{1.039859642,1.600001138,1.527306411,0.939887446,0.919346878,0.865398084,1.011217984,0.834517377,0.794649899,0.883907007,0.90023304,0.858840445,0.813334828,0.769018701,0.854900416,0.92806102,0.885768734,0.869712971}","{0.990211834,0.910518838}","{0.087371812,0.094628852,0.09294479,0.079471815,0.106597332,0.080497396,0.094165277,0.100483978,0.082308498,0.090122099,0.096535581,0.092878473,0.084750015,0.087391864,0.078395253,0.089702696,0.08473793,0.079504115}","{0.037035072,0.036600545}","{1.4442874235625964,0.8105185343896381,0.8326931423319918,0.7735441353751054,0.6497079978225174,0.38127778930731226,0.15418650587001095,0.49109119794392775,0.1877701069330709,0.43854269984266503,0.19260194821606325,0.4151288204699396,0.20543188618662583,0.37670850604940126,0.22398425986683856,0.36066881415062046,0.23574283703733864,0.3478972886300285}","{1.429800581906629,0.8794560246349168}",18,2
5632455736553151255,"{0.135007384,0.152505858,0.137553803,0.120980226,0.122704838,0.131022232,0.129277838,0.109575379,0.117372386}",{0.112287654},"{0.063414494,0.064596732,0.065560755,0.050671932,0.062984453,0.051561806,0.068686681,0.049464553,0.050284627}",{0.02691604},"{0.9475367494058256,0.6615545834863377,0,0,0,0,0,0,0}",{0.9314405802300809},9,1
-7971004576533452411,"{0.136202569,0.190562631,0.104603491,0.070200181,0.076018978,0.075499969,0.085832074,0.075625427,0.0587016}",{0.11722455},"{0.129135223,0.183319085,0.172083469,0.138588744,0.128572213,0.130912093,0.119626531,0.153803478,0.128559185}",{0.066880645},"{2.2617939872450314,1.3410637790131295,0.6313697617000631,0.5675927130019905,0.5389020435511,0.8044113557010599,0.31605309963935113,0.03797453971131789,0.009116077839697733}",{2.2596861559474752},9,1
7519382914444524780,"{18.402622992,5.153474714,4.806941307,0.646595531,0.758863561,0.649594357,0.504990245,0.906328173,0.635118587}",{17.833962322},"{0.401253043,0.357006721,0.354829576,0.347390445,0.328832454,0.306536319,0.461779374,0.377999569,0.401311032}",{0.157423561},"{4.412000315036257,2.1723990245505984,1.8383285257446087,1.4354285342765867,1.408219748502412,1.6173261227072366,1.160869271593542,0.868681499223258,1.0957734310316314}",{4.3963060284292},9,1
9106003620751043838,"{0.209082161,0.325790875,0.268077242,0.291307217,0.176281427,0.204163241,0.182029485,0.243649393,0.206556274}",{0.254635868},"{0.018916703,0.019356595,0.016607666,0.014963887,0.014932027,0.015349887,0.01631829,0.01935739,0.014381709}",{0.011727262},"{2.7748932869958973,0,0,0,0,0,0,0,0}",{2.0676267211221084},9,1
4445581228366823766,"{0.176171446,0.185835837,0.210071575,0.212307494,0.13749997,0.137158112,0.134198389,0.136694557,0.138677242}",{0.180583065},"{0.280636855,0.305602986,0.301363472,0.262232238,0.244807057,0.250470431,0.241562674,0.275288887,0.282606208}",{0.126027694},"{1.398556518566326,0.4870786406639369,0.5923519169759653,0.383217789449063,0.4688092177254483,0.29831837385963894,0.01660508076079605,0.010095703820050046,0.009400034111575292}",{1.3853603566204569},9,1
2333270921735776355,"{0.539989434,11.161942496,6.003334861,0.445290036,0.40274341,0.987479493,0.287726006,0.90751004,0.897160971}",{0.419992646},"{0.063947135,0.064058832,0.059282622,0.06535789,0.06340152,0.055154656,0.073773737,0.052410531,0.059730239}",{0.028408284},"{2.735317240337995,1.4726024586055122,1.4764318057481443,0.20743620637485943,0.099002480088972,0.024315009341955716,0.07675180926129538,0.019330125739355185,0.01739719639322171}",{2.7334832018469335},9,1
6225652705960457954,"{0.020628337,0.526420354,0.019488673,0.535245811,0.019946975,0.649336412,0.022827437,0.878740997,0.020174115,0.470889422,0.018775277,0.463997254,0.01995737,0.451872709,0.018928418,0.467937614,0.023677613,0.529853568}","{0.022807893,0.62131245}","{0.02321981,0.017601908,0.023864039,0.02459182,0.023058655,0.01795513,0.022552995,0.018179803,0.022381069,0.023134053,0.026095956,0.021888875,0.023616975,0.026735757,0.026311605,0.021535375,0.02042633,0.020347727}","{0.015883298,0.01208294}","{1.8141019815438006,3.925947348263044,0.46394042656368395,3.570960684007615,0.9511912127701408,3.273897606624782,1.248128383506762,3.071459603798118,1.4935696047702196,2.8551556419938646,1.7245627948783595,2.7222708367019863,1.899677281407873,2.6006124052978072,2.033936104213251,2.5001094663262617,2.14511850267133,2.4190008462759423}","{1.4253658426415576,3.018026328164582}",18,2
946838174961328458,"{0.153073948,0.131792991,0.122177895,0.178303369,0.106116052,0.127663361,0.132974708,0.130526807,0.132170246}",{0.133141005},"{0.01641279,0.015133201,0.016492851,0.015428004,0.012867914,0.012764111,0.011809621,0.01474283,0.014215003}",{0.008538094},"{0.6477482682727337,0.1680616967182817,0,0,0,0,0,0,0}",{0.6352468121575202},9,1
-6747521538659772949,"{6.083251437,0.496196775,0.551565577,0.66281601,0.374457123,0.330622387,0.317757903,0.41308254,0.342806392}",{6.067894741},"{0.087298527,0.072488923,0.081186409,0.079801665,0.068275555,0.081458282,0.065328188,0.070942974,0.070406973}",{0.043326836},"{1.0833951312345675,0.6535202750419016,0.3109441755752844,0.030592258119873476,0,0,0,0,0}",{1.074542413694397},9,1
1168076528610430802,"{6.433784886,6.636916599,12.43926274,7.58304382,6.212172996,4.476655452,4.75475579,4.483843887,4.499328474}",{6.66861065},"{0.038671295,0.041054454,0.037910047,0.03715282,0.07558741,0.034612758,0.035744154,0.038569874,0.040671357}",{0.016745192},"{2.431789358776386,0.5258491890569812,0.6111701903162412,0,0,0,0,0,0}",{2.4114744925891642},9,1
4954783290691726040,"{0.146342045,0.131761183,0.156974819,0.141459053,0.132217363,0.162711748,0.16520402,0.17855184,0.133921848}",{0.188331072},"{0.042357121,0.044300118,0.041072037,0.050161574,0.043569551,0.044503377,0.060515305,0.050242478,0.052409501}",{0.021091488},"{0.9671495529449831,0.21319652546919798,0.04077336356234972,0.04077336356234972,0.04077336356234972,0.04077336356234972,0.04077336356234972,0,0}",{0.99217976006433},9,1
-1116224040252844741,"{0.261000975,0.233821712,0.190495632,0.319532139,0.133290374,0.145897135,0.132904007,0.136297558,0.166042642}",{0.247954794},"{0.021856459,0.017439568,0.016819376,0.032366003,0.014506891,0.012674333,0.017570718,0.015216167,0.019539144}",{0.01189019},"{0.5957944520415525,0,0,0,0,0,0,0,0}",{0.5687079637919233},9,1
1322643491423167220,"{0.285949891,0.132327009,0.134126844,0.116207319,0.125400981,0.143964762,0.120188107,0.132760855,0.15119635}",{0.302173031},"{3.76762397,3.338207097,3.722327065,3.129418968,3.86550969,3.167357826,3.620929365,3.504584912,2.9888278120000003}",{0.268525096},"{2.2120511827576714,0.8218153301297485,0.4322134498339061,0.33352374574309046,0.5344116386813174,0.05483722372559747,0.0185102143547928,0.0185102143547928,0.0185102143547928}",{2.2052759244546767},9,1
-3210595597316270705,"{1.43712257,3.148058009,0.340829627,5.111158543,0.525074912,0.192187045,0.150239104,0.141133571,0.183623341}",{1.266355415},"{4.159854068,3.883967862,4.05721001,4.52122943,3.9262246259999998,4.273296103,4.335599369,4.308733386,3.703846667}",{0.270773279},"{2.199773676387432,1.963311222721358,1.0165156378758122,1.9667471525528113,0.8189750259044952,0.5800999408329803,0.3602974254548918,0.03280694139058368,0.03280694139058368}",{2.1971257116091776},9,1
5372730239182956237,"{2.496503111,2.93198341,1.400015472,0.680995106,0.983164305,7.572493038,1.3230118819999999,0.658134676,1.018397003}",{2.186349137},"{4.077663452,4.340927036,4.199563671,4.3335394879999996,4.028816758,4.074095346,3.744845549,3.965697086,3.802836204}",{0.280866585},"{3.2741384134597302,2.2391638284279285,1.869729139010379,1.456496697387737,2.2307831529051896,2.0252517250555564,1.7654683731000254,1.4181586985687382,1.8541597498210394}",{3.279478076645573},9,1
2073429154321355728,"{0.191534802,0.170274084,0.181012561,0.201443558,0.178038963,0.157611331,0.175459486,0.159255848,0.176162746}",{0.183384974},"{0.01580831,0.014985076,0.014536223,0.012405679,0.014925997,0.01231428,0.012310502,0.010756453,0.011445381}",{0.021708343},"{0.5845834794546184,0,0,0,0,0,0,0,0}",{0.5845062921565432},9,1
-6885312641126422993,"{0.138404704,0.119279213,0.115781306,0.16725641,0.109399165,0.110680567,0.1561354,0.125507446,0.121718479}",{0.12425542},"{0.014088743,0.012344873,0.012636463,0.015904382,0.011840027,0.011099049,0.016481632,0.012245948,0.012501988}",{0.007841297},"{2.4608064504225546,0.14398478283858396,0,0,0,0,0,0,0}",{2.4337199621729257},9,1
-1889760809355916724,"{2.531010801,3.18676344,1.249968268,4.13832864,3.568911767,2.047016872,2.569139934,3.234819813,2.009574266}",{2.226280278},"{3.085004762,2.931244428,3.126073383,2.774713547,3.200380597,2.993557033,3.082881892,3.340924201,3.014460406}",{0.28379395},"{2.853768647724192,1.9749731762481166,1.1589445191839234,1.1186290420007021,2.355995979885232,1.1320967209563277,1.9929258275143364,1.4483679899444133,0.32987178998519123}",{2.8675410192031294},9,1
-6571914703387389993,"{0.204831034,0.086204098,0.067801629,0.04161649,0.0420884,0.055261934,0.043788069,0.044649111,0.044579125}",{0.072777631},"{5.900233522,6.60755581,6.281492413,5.417844939,6.342466323,5.505856746,5.430503878,5.39706526,5.538090498}",{0.31053479},"{0.9211595573530136,0.686754537784142,0.4977385623331767,0.694392693188489,0.02512872020550505,0.007448332915882479,0.007448332915882479,0.8092727934787177,0.006697804655717755}",{0.9220266307302755},9,1
-460740518707800565,"{0.728990019,0.450528881,0.806458711,0.667862001,0.597938451,0.7069525,0.616432198,0.769088139,0.621742574}",{0.700228039},"{0.125414165,0.136075661,0.151578075,0.123821124,0.103304202,0.118651336,0.121170144,0.16062023,0.119189296}",{0.06725787},"{0.9112779766966259,0.68638562913987,0.14441404660648466,0.1774210552045773,0,0,0,0,0}",{0.9133678331305489},9,1
-1950505845315524548,"{0.291306325,0.179069086,0.146797591,0.28048997,0.155149549,0.144942686,0.255624131,0.17366645,0.146679434,0.240779412,0.191907174,0,0.170860907,0.300677516,0.194227218,0.153712142,0.302914812,0.166566912,0.144932575}","{0.295816516,0.182197221,0.252612011}","{0.013511193,0.013411705,0.011726763,0.011921686,0.012262261,0.009765429,0.014166615,0.012280892,0.010885754,0.012121351,0.012512928,0,0.013129798,0.015126896,0.02443559,0.012487621,0.013918052,0.012001287,0.011301519}","{0.00975946,0.007699783,0.00786141}","{0.025027257177800504,0.011422483618958312,0.011538125913381528,0.025027257177800504,0.011422483618958312,0.011538125913381528,0.025027257177800504,0.011422483618958312,0.011538125913381528,0.025027257177800504,0.011422483618958312,0,0.011538125913381528,0.025027257177800504,0.011422483618958312,0.011538125913381528,0.025027257177800504,0.011422483618958312,0.011538125913381528}","{0.9787631864346465,0.44601563685179685,1.0684629432209256}",27,3
