queryid,execution_time_with_aqo,execution_time_without_aqo,planning_time_with_aqo,planning_time_without_aqo,cardinality_error_with_aqo,cardinality_error_without_aqo,executions_with_aqo,executions_without_aqo
-1944885556475480423,"{30.363518775,44.149904294,81.753345933,116.962574876,9.540634644,9.392437176,9.467375319,9.431345735,9.315679726}","{29.583417988,36.455696994,29.113977152}","{0.032531984,0.031940677,0.044887835,0.035441867,0.054637791,0.048453114,0.031103152,0.042958778,0.039078499}","{0.023771323,0.019272827,0.033842678}","{3.247047008086854,1.4664730483985604,1.8505963916940085,1.0141141681937758,0.008345727036067493,0.008345712039032657,0.008345712039032657,0.008345712039032657,0.008345712039032657}","{3.255198911793503,3.2471939306178466,3.2509052928863142}",9,3
-4209927756710409746,"{0.046735606,0.045297243,0.038895464,0.040097546,0.043839699,0.045708436,0.039876164,0.037972598,0.039266024}","{0.052162426,0.051087065,0.04347127}","{0.122925261,0.11781691,0.113644737,0.113837172,0.117088263,0.124998651,0.118079304,0.126339582,0.114479366}","{0.072786068,0.058396328,0.05893262}","{1.178803739775107,0.325758320916008,0.24341060118770758,0.14426186362022891,0.00414339890426808,0.00414339890426808,0.00414339890426808,0.00414339890426808,0}","{1.1778150735156578,1.1778150735156578,1.1778150735156578}",9,3
274192810335693858,"{0.363310997,0.381216348,0.360859193,1.3965363530000001,0.366965603,0.370471133,0.36364352,0.379120688,0.34884992}","{0.413348186,0.468325092,0.339005602}","{0.0607026,0.055033401,0.055987249,0.055599523,0.057126957,0.070528876,0.066569188,0.055508992,0.062663549}","{0.024120008,0.026047658,0.02160632}","{2.2618705183148453,0.655518291370996,0.9347398905868928,1.3413063367256586,0.0459265873991371,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362}","{2.268423774389888,2.268040997583094,2.268040997583094}",9,3
-2216088972165640435,"{0.847290135,0.537536668,0.546121092,0.529257382,0.536704634,0.535101689,0.543679931,0.549467033,0.540414171}","{0.738343905,0.821698862,0.734313641}","{0.19175638,0.193556394,0.193434561,0.202468634,0.207209294,0.191829711,0.194788958,0.19623511,0.216911323}","{0.072930038,0.079643714,0.07717248}","{1.0855635561082098,0.7476917045757514,0.5321922169310572,0.4868436151616204,0.33816767949508336,0.4927499821465243,0.28299555022913414,0.22296703538356502,0.16038606322234508}","{1.083543367449092,1.0841436364364005,1.0824959374342478}",9,3
6417179009749033666,"{0.689810745,0.99474271,1.209989865,0.603115064,1.31484594,0.65188975,0.676981483,0.616167743,0.618210388}","{0.885809895,2.102078681,0.64090848}","{0.063784442,0.068302554,0.075735877,0.065348567,0.057329733,0.071195127,0.076631949,0.060935022,0.065324539}","{0.029389095,0.027482991,0.025270246}","{2.219949391092398,1.076512032054953,0.6398050514382521,0.42064100074512023,0.24934878833481097,0.006543501980910212,0.006543501980910212,0.006543501980910212,0.006543501980910212}","{2.199689764765556,2.330450285292006,2.220432225453076}",9,3
-5949668645089970217,"{2.089168253,2.64815565,2.606118154,1.911839916,4.9651169920000005,0.842644703,0.704534717,0.626124122,0.994618231}","{2.02591729,2.752702788,2.031160294}","{0.278304976,0.268763624,0.318831678,0.29093605,0.288861291,0.285307705,0.269247221,0.269239406,0.302090994}","{0.118127999,0.145489109,0.124633045}","{3.2640331826608087,2.62636564357392,2.463585275768164,0.9242350526944478,1.1621858153960316,1.6912623909115274,1.006065388012143,0.654804769642381,1.7411908362930841}","{3.275497454934641,3.2752065445614784,3.2752065445614784}",9,3
4486446217020337985,"{1.495091392,1.460511787,1.4614172349999999,1.434971105,1.525080142,1.356582464,1.45832846,1.420592474,1.459432197}","{1.399698375,1.53809154,1.44761549}","{0.136108518,0.132507674,0.127521264,0.135304919,0.125010404,0.142184464,0.136549567,0.136978013,0.133995089}","{0.07102687,0.066139655,0.062681386}","{1.2109378591279425,0.4900628253183751,0.6714168516928213,0.20619186582233562,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882}","{1.2056918452318253,1.245997605404204,1.2056246973284985}",9,3
-7110568913434103698,"{0.65806506,0.932975259,0.611727155,0.703963204,0.645682379,0.322025734,0.511876719,0.325401434,0.55500187,0.308168926,0.667891608,0.326783628,0.431625312,0.310668324,0.976311617,0.310367953,0.661874576,0.355455227}","{0.616449922,0.361828353,0.758511806,0.49720463,0.745992145,0.381941152}","{0.285332048,0.26144259,0.291945738,0.274452079,0.270746819,0.267329186,0.267223194,0.267789476,0.285112454,0.349681343,0.314132702,0.297175885,0.309609928,0.276762388,0.309853355,0.263455981,0.28495048,0.297091227}","{0.112574437,0.120089993,0.142072998,0.156316865,0.131391617,0.145926348}","{2.730637207194759,1.9380670680530094,1.2814487033485613,0.9827541145161591,1.4663530073407671,0.4963189807071771,0.5046594022134562,0.4566658688980853,1.2853014251537906,0.3614763115627925,0.7452020688155347,0.312189893728135,0.9512171558602497,0.2502884355575926,0.7524420835824266,0.05616905139319596,0.8945015213339427,0.012823212662404937}","{2.7356802331007746,1.719925917458242,2.7353893227276114,1.719635007085079,2.7353893227276114,1.719635007085079}",18,6
6841805925482126349,"{0.895773385,2.780388545,1.852529291,2.01951731,0.524937003,0.962868587,1.9192610239999999,0.535083071,2.359986122}","{0.899189778,1.062189611,1.078853035}","{2.254691753,2.287602788,2.268525443,2.296963045,2.329260084,2.3921475,2.359304059,2.253860871,2.429250018}","{0.261384268,0.298633001,0.246350739}","{3.181385271193846,2.2401403215161286,1.170935160399589,1.6911474317437878,0.6468003925928764,0.8393644194542935,1.4736961274222062,1.0746594026660556,0.8142408336874792}","{3.1753247943315523,2.9095456541522933,2.7436430537030243}",9,3
-9026514954839072455,"{0.188519708,0.236402376,0.186630155,0.158287784,0.359357991,0.164576117,0.203116591,0.191876696,0.162333624}","{0.305052662,0.329152011,0.166177784}","{0.071291005,0.056787959,0.069166652,0.057873751,0.077578993,0.0690356,0.070217162,0.072448884,0.059785714}","{0.028285945,0.053762735,0.022292221}","{1.605262429952354,0.9405459757266682,0.28756387403187944,0.2217715724974824,0.006543501980910212,0.006543501980910212,0.006543501980910212,0.006543501980910212,0.006543501980910212}","{1.5881131479014863,1.6183240241042718,1.6164524037704888}",9,3
-3515944407635664271,"{0.072174987,0.054627409,0.050797642,0.05015126,0.0827991,0.048044607,0.057069242,0.045134889,0.047984697}","{0.05833636,0.06027532,0.05939169}","{3.194026418,3.025346247,2.979869806,2.985892728,3.139608331,3.368036372,3.175925608,2.960950416,2.959132741}","{0.275105518,0.25626516,0.311564752}","{0.9013630811389342,0.26707027254691557,0.4602905420934718,0.4176631254865943,0.036620409622270325,0.036620409622270325,0.023104906018664842,0.023104906018664842,0.023104906018664842}","{0.9015233894287531,0.7762690462069124,1.1360124528316622}",9,3
-4074774145614403639,"{0.104776708,0.106866865,0.12734403,0.104742387,0.106163278,0.123479643,0.114542162,0.121516347,0.125694271}","{0.101310325,0.102794323,0.102082509}","{0.012459353,0.012800184,0.016557929,0.014169412,0.013779683,0.015381306,0.015184693,0.013281296,0.014392018}","{0.007067468,0.007143494,0.006938753}","{2.3936920002951205,0.1690172751797092,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524}","{2.3691698169343876,2.3592372520373175,2.3558175933696814}",9,3
5539820102114296223,"{0.26223447,0.28782097,0.262335722,0.235348258,0.25677883,0.243536471,0.283032596,0.243849798,0.293691358}","{0.261989718,0.27485519,0.252837389}","{0.016226095,0.015940083,0.015761576,0.013269613,0.014132649,0.012230235,0.013261126,0.013594463,0.014301487}","{0.009310882,0.010196104,0.010242795}","{0.5805067773773273,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251}","{0.5804373088090593,0.5742524397239507,0.5726395015309623}",9,3
1025902338300761143,"{0.5096588,1.026859038,0.83583637,0.743777425,0.493401427,1.018751597,0.519223549,1.213249654,1.805397419}","{0.569797645,1.274498981,0.95672848}","{2.492332201,2.472679037,2.362197244,2.864147515,2.366703544,2.609234345,2.403772756,2.56534169,2.39950958}","{0.275227833,0.285528999,0.239509681}","{2.8704020853470764,2.150274129928176,1.242469735998366,1.6594084378164646,1.1272333329511302,0.9804557152319753,0.5195498587620914,1.2325887628206857,0.4274572483800729}","{2.8638629726308302,2.373405660288424,2.428619377055448}",9,3
-2787191317670660246,"{0.057480715,0.054720997,0.341869222,0.052573593,0.056966788,0.052008864,0.055616318,0.055743391,0.059789822}","{0.043022277,0.048112898,0.051392928}","{2.984485011,2.979587712,2.990844831,2.974716812,3.136819353,2.922095914,2.943557508,3.113159434,3.083497735}","{0.268136068,0.269263672,0.307456856}","{0.68902680022961,0.7730064369776309,1.379741669379888,0.3134343257497721,0.4361221035451724,0.5387965600392683,0.13523798876588913,0.005881340541740473,0.005881340541740473}","{0.6787186293231698,0.9243308708421796,0.6495948916600687}",9,3
-1573023350148659030,"{1.7136685759999999,0.681807602,0.204167442,0.754147611,1.871304683,0.437583537,0.234820213,1.9039801490000001,0.422035448}","{1.501240055,0.478499782,4.393125239}","{3.752645845,3.799149531,3.527454124,3.745789725,3.570856359,3.556704521,3.752053781,3.807824787,3.666207567}","{0.285353334,0.304957244,0.361053549}","{3.4798548890703622,1.5408389513866227,0.36078680871352947,1.1754812677229225,1.77102737071763,0.7922139818050307,1.3092494814160918,2.519030722218513,1.087884460790472}","{3.481288426265476,2.8121258669089406,3.6483200728126466}",9,3
-6387362809141986757,"{0.847790046,0.561795414,0.518304221,1.029764718,0.603390575,2.055849579,0.580044855,0.576269806,1.155732846}","{0.837992182,0.993807011,0.786108378}","{0.145429606,0.115191831,0.113097043,0.138899125,0.140754675,0.121638571,0.128465352,0.126646305,0.135310599}","{0.057075423,0.055630425,0.060410843}","{2.3966708850009675,1.8021659088961461,1.163522202073362,1.384111089679557,1.145418165106652,1.2022102130085006,1.0222699879914063,0.7378663121227199,1.3008204302780373}","{2.389855804479568,2.388344958804471,2.388344958804471}",9,3
2434959201386717317,"{6.977422583,2.964990305,3.783618415,3.967777689,4.644153843,2.091019342,2.060776259,2.076332515,2.086479995}","{7.241237254,7.53017896,6.7770132610000005}","{0.070721535,0.073702872,0.071940257,0.075958502,0.072845688,0.070017202,0.076621228,0.074704615,0.07604717}","{0.036360601,0.05135099,0.038041985}","{2.7077483234980777,1.2404995726854509,1.3161426502088154,0.7167284965333697,0.833368152596355,0.03757554095121098,0.03386994117959032,0.03042029760524274,0.0287808064640932}","{2.677310180233487,2.68381344796916,2.6844992358145063}",9,3
8031722090065659855,"{0.41067841,0.438552865,0.460981101,0.460853777,0.482849609,0.397599547,0.466287001,0.394816412,0.479167015}","{0.390744566,0.411428674,0.371075569}","{0.032270015,0.017140644,0.015665293,0.014674021,0.015970754,0.012987449,0.017421075,0.013471246,0.014944142}","{0.009560023,0.009180055,0.008995833}","{0.40658286714606584,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251}","{0.40651339857779795,0.40929173950219633,0.40899636624991037}",9,3
-2080431693778951356,"{4.781431366,3.819362398,0.336322872,0.335195999,0.33619724,0.331781532,0.333477623,0.332499236,0.335537021}","{4.690634839,5.703671864,4.677270064}","{0.207821613,0.208647138,0.222534216,0.286016903,0.212934071,0.227428282,0.230019915,0.233964943,0.205375227}","{0.083670424,0.101920757,0.075854549}","{1.7356290958480864,1.3744292856494795,1.3813473515132384,0.2994280630558406,0.5856793078867617,0.5986191127874044,0.3615765783506323,0.342696343919552,0.27672836119603356}","{1.7371945768468005,2.245710051129562,1.7357037573247616}",9,3
3549109824785540005,"{0.206142331,1.877178388,7.659286728,1.000495171,3.115858811,0.385930845,0.63190908,2.590499043,0.881795157}","{0.193246948,0.611806211,0.48896964}","{4.965782107,5.241104991,5.208208403,5.379145811,5.230800126,5.337790449,5.133189921,5.577612553,4.957130964}","{0.337468498,0.384408842,0.352342125}","{1.7763206694034679,1.8898080663281502,3.036238297668509,1.6683384890669783,2.030173128960901,1.5733892802654688,1.5560012014463975,1.926192039850299,2.0704938574443026}","{1.7759578049345437,2.3631557168312183,2.7482541917793615}",9,3
-8754961486292191806,"{0.107994355,0.09872728,0.071887812,0.075045797,0.581066678,0.0785785,0.069174588,0.066249729,0.07233683}","{0.13086174,0.320456326,0.104301845}","{0.058713393,0.062489761,0.064895952,0.084920793,0.073342681,0.068905088,0.084970603,0.07905277,0.081933119}","{0.031945007,0.036012989,0.028569912}","{2.0266489526304428,0.5523765646701279,0.45636874489618695,0.8614781771536887,0.09927612452138301,0.18232788759441482,0.022525839339342466,0.022525839339342466,0.022525839339342466}","{2.0280065884728677,2.027623811666074,2.027623811666074}",9,3
-180252288200201541,"{0.474832689,0.477046585,0.476274511,0.60830425,0.482220651,0.477252667,0.481933907,0.478738888,0.47514365}","{0.472583869,0.537747322,0.476872283}","{0.065597986,0.070503044,0.071814355,0.069366452,0.0719963,0.06882065,0.072305969,0.073650016,0.064463838}","{0.029920684,0.026954916,0.026705567}","{1.1359020888551956,0.2745883247422776,0.012440763369354353,0.012396863961900564,0.012396863961900564,0.012396863961900564,0.012396863961900564,0.012396863961900564,0.012396863961900564}","{1.117338892049585,0.984190958923599,0.9924955083885985}",9,3
-6846011022746249658,"{0.048891251,0.052313423,0.066992004,0.325535021,0.056198161,0.05611266,0.046754307,0.055311388,0.052025447}","{0.039167514,0.059084625,0.053660446}","{3.207416833,2.823453384,3.024693172,3.134331439,3.075319672,2.824769406,2.9104369930000002,3.015167344,2.877812869}","{0.256171604,0.255262932,0.291203291}","{0.30909983273093755,0.35563804746276073,0.4773220396431697,0.7375819969103778,0.25419121167570236,0.37077072126182137,0.5339531276243293,0.3427794426128247,0.10175281624937516}","{0.31638984779299556,0.5246292853691278,0.55034702522361}",9,3
-5323664899700589841,"{0.091582484,0.092475158,0.073845437,0.212109963,0.13953194,0.149245873,0.462435409,0.159913623,0.181365708}","{0.086116886,0.128799329,0.125458139}","{2.798601819,2.807207371,2.959560737,2.684804099,2.746089463,2.701392989,2.629904005,2.8171111030000002,2.786049604}","{0.25462818,0.258338333,0.299182128}","{1.6198076233357241,0.9634151300271556,1.2133761008619297,1.4144137131779528,1.183121374239255,0.9647233480727408,1.798631763198316,1.166668388930661,1.0220907593969661}","{1.6104830059322675,1.587487675529619,1.611522025388398}",9,3
2399599952233934428,"{5.705466878,8.624489312,8.080694311,0.653790672,0.623625465,0.733160646,0.807726022,0.79103091,0.751211399}","{6.151585668,5.986856638,5.915593338}","{0.385228372,0.345608609,0.333337563,0.372888957,0.356638765,0.324021264,0.336897421,0.334775147,0.328961422}","{0.183363245,0.176824262,0.183491002}","{3.5401190963012015,2.4524241107052207,2.011876662987226,1.5642698372283441,1.4505007537044696,1.7554494691123648,1.4074132323797446,1.1593647061390076,1.1460967187891378}","{3.5311722889596138,3.5312793918205774,3.5308813785864506}",9,3
7721649514993682563,"{2.020797859,0.096384665,1.6014118609999999,0.105825092,0.107332997,0.103872477,0.10069297,0.165236557,0.097104444}","{1.739846153,0.577649027,1.024075296}","{3.148927347,3.088578334,3.19094021,3.020690618,3.148224679,3.40976013,3.21417546,3.313127489,2.984160966}","{0.256232741,0.244565655,0.232226374}","{2.858208826812818,0.5417564926225367,1.0623670291212688,0.6666189097988295,0.28147283990680494,0.36343222298018046,0.2998213322170611,0.34893493373209394,0.04772209695717643}","{2.843395412987781,1.8193581910894394,3.192027673910627}",9,3
-3485514449383768787,"{3.663066922,0.51505773,3.6178746029999997,3.824761844,3.6528732760000002,3.78585101,3.747632861,3.734258198,3.7232616099999998}","{3.611828204,5.415854886,3.644492967}","{0.036818301,0.035517369,0.051375247,0.044394589,0.036856136,0.041791694,0.048823445,0.039076846,0.040555092}","{0.029089793,0.029115307,0.030428661}","{1.773842250194407,1.3660044823451627,0.0073614397285239885,0.0073614397285239885,0.0073614397285239885,0.0073614397285239885,0.0073614397285239885,0.0073614397285239885,0.0073614397285239885}","{1.7629797612668134,1.7425950468149185,2.0276525285271934}",9,3
-196995888411579451,"{0.212613821,4.2852796269999995,0.232179072,8.473976586,0.226004045,4.27861402,0.219943125,4.4379798489999995,0.234185003,4.338114313,0.236727798,4.338915676,0.247263564,4.333432552,0.245108475,4.326371343,0.225545798,4.149772626}","{0.212039336,4.25330969,0.232263354,4.465348668,0.211863073,4.133503326}","{0.013138652,0.013959683,0.013133791,0.015267829,0.013586547,0.013715996,0.013912418,0.016046175,0.012683181,0.016262918,0.013736877,0.015035795,0.016443028,0.015939962,0.013483802,0.013731707,0.013718731,0.014881025}","{0.008539237,0.008471009,0.008826319,0.008920977,0.007214917,0.00949047}","{1.6612845480994485,1.4447017841594079,0.02504878977397405,0.7707890179093759,0.07379325610061672,0.1691289859416798,0.0849208721526603,0.1633795799844338,0.09473612512402557,0.15294931807159998,0.09924172689654855,0.14818611691827094,0.1035161680955111,0.14368051514574795,0.10758201510963045,0.13940607394678542,0.11145868307920487,0.13940607394678542}","{1.664308793962434,2.325729461457199,2.119958554355426,2.3205840086899756,2.119958554355426,2.320950824618356}",18,6
1524343667767028728,"{3.941650757,4.245730458,4.992672369,4.318056987,14.04401926,1.476925986,0.861350317,0.762017817,1.167724996}","{3.735112595,1.387300629,1.159597402}","{0.284385976,0.272351899,0.268112662,0.265114377,0.272279614,0.259024651,0.26546085,0.262004158,0.304330612}","{0.120035058,0.152125867,0.118922121}","{3.281969352694481,2.5312197701035704,1.7955783479944398,1.9903111770085458,2.2235413369982693,1.8944945959554047,1.0946737087522203,0.6674416669139402,1.8117125429674599}","{3.283456952145627,3.4244845952054495,3.4244845952054495}",9,3
-7678011977838348522,"{4.091013041,4.384842329,11.602004509,52.302724556,3.700423474,1.825071417,1.599683996,1.86216117,1.767741094}","{3.969676571,4.351487859,3.8711878410000002}","{0.077823902,0.08119848,0.072410958,0.072921761,0.066534148,0.061960573,0.069130459,0.07531706,0.081966896}","{0.036671993,0.031258795,0.037026933}","{1.6734198072682027,0.44788741747981387,2.6319671415915002,1.61793441550715,0.7502961507019229,1.520167387380764,0.41696291146347236,0.4248095097627997,0.33436603274482973}","{1.6736882611061743,1.6661860655972855,1.667428316318202}",9,3
99813637196177449,"{1.158288378,1.03475195,1.12905821,5.83603979,1.201966052,1.061265385,1.05519141,1.168599133,1.038733582}","{1.091989717,1.212319715,1.17743415}","{0.046777564,0.039938639,0.042839309,0.051998704,0.054466047,0.040090943,0.042646003,0.044458306,0.040377977}","{0.018258385,0.019493502,0.020535279}","{2.1684761203702836,0.8908234002781874,0.09738403862790937,0,0,0,0,0,0}","{2.1795870954457364,2.1439601325939277,2.1430839500202192}",9,3
4778871310081631647,"{0.788185108,1.433821751,0.872216164,0.845360645,0.788613626,0.770880989,0.787264298,0.775299564,0.797519243,0.786381283,0.794376771,0.773970907,0.786814359,0.769394477,0.793399906,0.772349836,0.795197341,0.778573972}","{0.89118121,0.841666627,0.991189528,0.850274527,0.889743016,0.776528638}","{0.079528081,0.077056794,0.08345434,0.082520032,0.076332169,0.078956377,0.078509643,0.078639784,0.07920322,0.090787283,0.080046035,0.078680475,0.076918713,0.080844803,0.074302902,0.080719572,0.076051067,0.077885806}","{0.046274039,0.04040182,0.040430344,0.038498206,0.040592548,0.038357127}","{1.1368000056078391,0.5587563396602141,0.563923273360894,0.5533358049167132,0.10890511545360486,0.4776452682474457,0.1465181080522753,0.438490257128847,0.1775436361853819,0.41418591925336157,0.19865312857031886,0.39188877696516966,0.2172923568399155,0.3750891792092902,0.23434979694413946,0.35911693700076375,0.24632073682129535,0.34960339007666785}","{1.1217329690588698,0.5958247233741548,1.429800581906629,0.8794560246349168,1.293614179575095,0.8794560246349168}",18,6
5632455736553151255,"{0.117732172,0.125374943,0.124237739,0.106470352,0.108472976,0.106842556,0.1209275,0.113944728,0.110969939}","{0.133462238,0.115883851,0.101813204}","{0.063974724,0.055159544,0.062580683,0.053581669,0.052684295,0.055916327,0.060929681,0.0620543,0.051065116}","{0.0325604,0.029039063,0.024249716}","{0.9088161196138353,0.6491563692067184,0.12259121234089143,0.00704627062090562,0.00704627062090562,0.00704627062090562,0.00704627062090562,0.00704627062090562,0.00704627062090562}","{0.8927199504380909,0.9298301615149003,1.017026528927729}",9,3
-7971004576533452411,"{0.111621083,0.110458637,0.094841269,0.070894446,0.077406437,0.082171916,0.079386958,0.07416236,0.067021112}","{0.106316696,0.144205337,0.128147415}","{0.114414789,0.124980263,0.134115279,0.124702889,0.121568712,0.141833001,0.146342909,0.137564086,0.132531242}","{0.067481922,0.062974678,0.069051341}","{2.2621403091178447,1.3408537718475317,0.6294087260423991,0.5675927130019905,0.5389020435511,0.8044113557010599,0.31605309963935113,0.03797453971131789,0.009116077839697733}","{2.260032477820289,2.2596861559474752,2.2596861559474752}",9,3
7519382914444524780,"{15.905951775,4.031834023,3.9889945239999998,0.518320905,0.545182616,0.465939827,0.475221846,0.667971507,0.581237409}","{15.080474477,5.201165143,14.792826478}","{0.348979381,0.346729731,0.320609723,0.346264861,0.331100008,0.382415566,0.341123512,0.338666868,0.336900296}","{0.176890644,0.201179303,0.177071525}","{4.411888749556087,2.1734657544338845,1.8383285257446087,1.4349945025741595,1.4057947636297548,1.6173261227072366,1.162010895518047,0.8696162347567759,1.0951543012648086}","{4.396194462949031,4.264490760418614,4.395891431310319}",9,3
9106003620751043838,"{0.211095865,0.229784543,0.190636716,0.192537186,0.202940519,0.219141493,0.225813734,0.20869788,0.192606926}","{0.173664987,0.198046914,0.201791879}","{0.017215774,0.01647897,0.015711276,0.016005434,0.015581997,0.016025514,0.016856586,0.015369782,0.01593847}","{0.008919763,0.008756289,0.00998491}","{2.684574513527297,0.013087003961820423,0.013087003961820423,0.013087003961820423,0.013087003961820423,0.013087003961820423,0.013087003961820423,0.013087003961820423,0.013087003961820423}","{1.9998876410206583,2.0344507527430795,2.0134300001720544}",9,3
4445581228366823766,"{0.131440322,0.127061055,0.131277565,0.128787416,0.123411898,0.141199304,0.131922996,0.135324737,0.119839855}","{0.126594229,0.150060054,0.128583244}","{0.278374034,0.298164883,0.258735392,0.246585708,0.254521546,0.322488389,0.266538425,0.310404167,0.280008058}","{0.115585293,0.131986725,0.136633223}","{1.2332594558721777,0.4870786406639369,0.957312453575726,0.3414229322961118,0.33988071992201135,0.27972307791678813,0.25013571379704985,0.016261731013140376,0.009400034111575292}","{1.2200632939263085,1.3854210086411753,1.2196389701278891}",9,3
2333270921735776355,"{0.280565625,5.027185455,9.750964718,0.203889415,0.427567309,0.873433598,0.850615121,0.93351913,0.894741253}","{0.388618461,0.483996364,0.25830358}","{0.054766614,0.061153539,0.059136176,0.059328018,0.055214714,0.058147518,0.059529632,0.070968133,0.053340988}","{0.038494979,0.028571122,0.030729691}","{2.743813210819907,1.7714874081185905,0.9901549698170815,0.20746339776284767,0.09902880990933678,0.027317714841167826,0.020288346972155463,0.018913893978570587,0.01767637899807115}","{2.7419791723288456,2.7415963955220524,2.7334832018469335}",9,3
6225652705960457954,"{0.019633157,0.422014858,0.021937134,0.384729252,0.019644781,0.372519167,0.019173238,0.377093344,0.022468527,0.392754099,0.022109579,0.370091344,0.020579489,0.44278159,0.024809548,0.442998134,0.018728308,0.364306627}","{0.020405919,0.408345705,0.022915627,0.39613703,0.019895492,0.416996815}","{0.024517274,0.02097965,0.021201544,0.017682207,0.021688577,0.020102706,0.022037595,0.018559149,0.022114349,0.02323024,0.024442043,0.020262255,0.024088426,0.023505369,0.022942354,0.023002284,0.019053799,0.020661012}","{0.014724493,0.011748688,0.014117412,0.013932193,0.014125607,0.015193903}","{1.8134408216047933,3.925947348263044,0.46394042656368395,3.570960684007615,0.9511912127701408,3.273897606624782,1.248128383506762,3.071459603798118,1.4935696047702196,2.8551556419938646,1.7245627948783595,2.7222708367019863,1.899677281407873,2.6006124052978072,2.033936104213251,2.5001094663262617,2.14511850267133,2.4190008462759423}","{1.4248463598323375,3.018545810973802,1.4253658426415576,3.018026328164582,1.4253658426415576,3.018026328164582}",18,6
946838174961328458,"{0.112518879,0.110162243,0.132965641,0.109474329,0.117446619,0.134489998,0.124468791,0.128366615,0.122453241}","{0.115590917,0.111395925,0.112812294}","{0.013624413,0.011799103,0.013133932,0.013184974,0.014291346,0.01436349,0.016318851,0.01539347,0.016035003}","{0.00759433,0.007623241,0.007614214}","{0.6632523355414995,0.1780775086917387,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524}","{0.6507508794262861,0.641403943517023,0.6285536293121641}",9,3
-6747521538659772949,"{4.315900381,0.309513095,0.286363305,0.629715432,0.318210846,0.321241786,0.31978821,0.280640523,0.280535973}","{4.263047753,4.677378609,4.278914105}","{0.083614962,0.081291395,0.073233223,0.090775039,0.077345396,0.082679551,0.098370116,0.071025288,0.091078225}","{0.026992538,0.036360185,0.02861687}","{1.4494252016870883,1.4163978434449187,0.4618396793406903,0.035018970099816055,0.012396863961900564,0.012396863961900564,0.012396863961900564,0.012396863961900564,0.012396863961900564}","{1.4426304293279295,1.0611900824776956,1.2603965843454916}",9,3
1168076528610430802,"{4.309813172,4.257030764,9.075264757,4.214205522,4.222742172,4.24088507,4.2393569939999995,4.251231868,4.25887437}","{4.220652838,5.361107391,4.210380375}","{0.034388873,0.04016935,0.038438029,0.036204592,0.037784111,0.036972448,0.039059111,0.038411666,0.037526296}","{0.016607305,0.020508788,0.016848334}","{2.4250053802577627,0.5229214247769126,0.6158225625958968,0.0073614397285239885,0.0073614397285239885,0.0073614397285239885,0.0073614397285239885,0.0073614397285239885,0.0073614397285239885}","{2.4046905140705412,2.392629200775534,2.4120769068915244}",9,3
4954783290691726040,"{0.125475343,0.15035457,0.132461433,0.132441301,0.126434261,0.1309048,0.127683539,0.145186817,0.129583578}","{0.123214433,0.122227835,0.117964505}","{0.042007737,0.04232473,0.049857923,0.055024695,0.04432491,0.044962224,0.049588294,0.056354202,0.045409739}","{0.019002476,0.01792962,0.018050825}","{0.9670018000312542,0.21319652546919798,0.04077336356234972,0.04077336356234972,0.04077336356234972,0.04077336356234972,0.04077336356234972,0,0}","{0.992032007150601,0.9926494026313077,0.9918247602089941}",9,3
-1116224040252844741,"{0.124328923,0.133241562,0.128861925,0.123864853,0.126270543,0.144489112,0.130831744,0.136667162,0.140643443}","{0.137798061,0.128352991,0.128049311}","{0.015739032,0.013964242,0.014568851,0.014101105,0.014216817,0.0160037,0.014535103,0.019236544,0.014177058}","{0.009372142,0.008625737,0.018160064}","{0.6236957131390691,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524}","{0.5966092248894399,0.5708725876588617,0.5817624479623713}",9,3
1322643491423167220,"{0.122994154,0.113330259,0.142021297,0.109512335,0.125232077,0.131416793,0.120125346,0.11189515,0.10577459}","{0.106672134,0.281362504,0.205033923}","{2.919859992,2.928498016,2.888621371,2.956368945,2.901121636,3.21098422,2.969086554,2.8837072839999998,2.923574762}","{0.222533104,0.273153706,0.247245026}","{1.3859463564385701,0.9127269616099383,0.8045643840694173,0.34831051828128756,0.1071435143746031,0.07891610503953282,0.07026370314392151,0.0675189634345244,0.06361672211386418}","{1.3964521733264432,2.2052759244546767,2.2052759244546767}",9,3
