queryid,execution_time_with_aqo,execution_time_without_aqo,planning_time_with_aqo,planning_time_without_aqo,cardinality_error_with_aqo,cardinality_error_without_aqo,executions_with_aqo,executions_without_aqo
1038524182031953798,"{0.124555646,0.238821684,0.138223945,0.096564966,0.120745225,0.088959358,0.095658323,0.106461454,0.116527652,0.088671468,0.081442865,0.090338561,0.094256005,0.095928117,0.07762102,0.105897123,0.082743804,0.078165738}","{0.119928265,0.159384791,0.130346427}","{0.114751052,0.115879406,0.136588956,0.112939858,0.128180693,0.145331476,0.121888612,0.120451498,0.124916937,0.110878062,0.138356902,0.114158796,0.128325459,0.119364389,0.130816754,0.118788903,0.113642122,0.116605868}","{0.067420411,0.071648276,0.070019605}","{2.2470962908767365,0.9471019453851426,0.7310593653362251,1.1538478357859716,0.9214831630257769,0.5655733479633532,0.5156874894778101,0.1429663896021116,0.5879239265366676,0.5316254927999129,0.07085330098933221,0.020273255405408218,0.020273255405408218,0.020273255405408218,0.020273255405408218,0.020273255405408218,0.020273255405408218,0.009116077839697733}","{2.243491368929793,2.24314504705698,2.24314504705698}",18,3
7100159318594498086,"{0.553441631,0.722280521,0.611857775,0.494530074,0.689078291,0.579441278,0.594856521,0.590138597,0.560939272,0.591959622,0.550977006,0.651660065,0.630097958,0.512447123,0.579255162,0.566086312,0.588783482,0.528641305}","{0.626373405,0.722503073,0.5501648}","{0.065716533,0.07270175,0.072212803,0.070005519,0.077004304,0.090060961,0.102705885,0.078622549,0.093362392,0.080540466,0.078546676,0.070857292,0.082258097,0.074781848,0.078690222,0.081562318,0.078701909,0.064129041}","{0.03570581,0.034296664,0.03508544}","{0.7553218969903948,0.3293103233924226,0.06059704869875564,0.009116077839697733,0.009116077839697733,0.009116077839697733,0.009116077839697733,0.009116077839697733,0.009116077839697733,0.00959587141020814,0.00959587141020814,0.00959587141020814,0.00959587141020814,0.00959587141020814,0.00959587141020814,0.00959587141020814,0.00959587141020814,0.00959587141020814}","{0.762169173556856,0.756218977526968,0.7559521501927443}",18,3
9105500078934324812,"{4.6588335579999995,5.956116297,5.071577053,4.440035289,5.314824357,4.489295166,7.969526446,4.99186192,4.155619186,3.733697856,3.665314378,3.692687313,4.162470573,4.30519632,4.310005644,4.331444667,4.110660519,4.293697534}","{3.9218872620000003,5.080392924,4.617601913}","{0.15103863,0.122366967,0.109228066,0.117673694,0.125810975,0.121361046,0.119314264,0.108375391,0.113669588,0.102452907,0.097944636,0.122255107,0.104835455,0.114078267,0.116026345,0.152411391,0.103343926,0.122338441}","{0.057635531,0.052403836,0.055129253}","{3.2719649516377234,2.3652362779718032,2.4049972320229935,1.5160551522198946,0.8878385511286725,1.107895153894397,1.04829685152787,0.9960705750636454,0.06073830412967659,0.06456236546704928,0.04706651039961447,0.0066765696312261254,0.0066765696312261254,0.0066765696312261254,0.0066765696312261254,0.0066765696312261254,0.0066765696312261254,0.0066765696312261254}","{3.2622095262589,3.9273632708001367,4.133542899218399}",18,3
-4983731566966487840,"{0.346176919,0.306556172,0.388002567,0.309312984,0.343591596,0.347661714,0.378682461,0.358606188,0.356708213,0.345491628,0.357024581,0.3596298,0.360742035,0.351610163,0.330223685,0.34021441,0.363945224,0.358630895}","{0.364778687,0.345747592,0.368073531}","{0.105184532,0.124053671,0.139778192,0.113085068,0.101224673,0.135102293,0.124396947,0.125946706,0.122486648,0.125398001,0.1241018,0.128462474,0.125166597,0.128554442,0.132179549,0.130426925,0.123992854,0.124074829}","{0.058924792,0.053910949,0.056309233}","{0.6428003925414563,0.05867350863298248,0.09728923321471243,0.051333000069779706,0.051333000069779706,0.0945755698159691,0.0945755698159691,0.06931471805599451,0.06601401719618526,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882}","{0.642801197752784,0.64243755978633,0.64243755978633}",18,3
-5951735317690032369,"{0.256273715,0.290144857,0.503248056,2.011212314,0.255335043,0.299934241,0.294496879,0.309618616,0.285227665,0.206793969,0.289309135,0.215590967,0.248381696,0.295817638,0.2831851,0.222655559,0.286075833,0.300195127}","{0.26051189,0.268177973,0.212786275}","{0.062887217,0.062841054,0.055226498,0.051619155,0.067892875,0.065848507,0.068256482,0.066566923,0.061670473,0.052653951,0.060163949,0.051630573,0.053826758,0.070029032,0.072257407,0.060782179,0.067565874,0.061568497}","{0.036356331,0.034260309,0.029226074}","{2.4429339328166524,1.053923631607359,1.7427688867898912,1.8829435772874439,0.28067616439280535,0.16944075546186588,0.16585528206533415,0.16585528206533415,0.16585528206533415,0.16585528206533415,0.16585528206533415,0.16248724751997667,0.16248724751997667,0.16248724751997667,0.16248724751997667,0.16248724751997667,0.16248724751997667,0.16248724751997667}","{2.441099894325591,2.4407171175187976,2.4407171175187976}",18,3
2494719406442254794,"{8.648051484,8.671714067,9.083101306,8.69136339,9.212842099,9.058478412,8.75746355,9.053821249,8.975806104,10.466042706,10.511203858,10.611331816,10.519579818,11.00411283,11.150375484,10.964950491,10.993867014,11.169691862}","{9.603643408,13.962983664,10.347825354}","{0.025546825,0.028497442,0.026915658,0.027041891,0.027809897,0.027634386,0.033279374,0.024163145,0.029648614,0.027865551,0.028348549,0.026823197,0.026530012,0.026336322,0.028361744,0.027089965,0.027673643,0.029692993}","{0.015038585,0.013460643,0.014607461}","{1.9333530738406604,0,0,0,0,0,0,0,0,0.08201164931038557,0,0,0,0,0,0,0,0}","{1.9424432378726564,2.020244005610026,2.020186643903615}",18,3
-5845388691995996195,"{3.497995062,1.7133044549999998,1.667043174,1.670497781,2.517111721,1.466329949,1.496741168,1.507231553,1.527041474,1.732823985,1.426711855,1.3571981690000001,1.507408732,1.367540827,1.6634387579999999,1.746001201,1.5814437030000001,1.3836021170000001}","{3.567172905,4.208159582,3.780222558}","{0.102752128,0.097768613,0.125957076,0.125129422,0.126034912,0.104545213,0.11743213,0.124144492,0.115994967,0.135235172,0.121158044,0.103921851,0.11968311,0.109170993,0.11006955,0.114095949,0.117104634,0.098508869}","{0.050940398,0.05349969,0.045543568}","{3.089249209647721,2.0168261424999505,1.1910880524374399,0.7884249168927719,2.2183617199107175,1.426288733576525,0.7279122241464162,0.06675283799869905,0.026949825036634352,0.026949825036634352,0.0066765696312261254,0.0066765696312261254,0.0066765696312261254,0.0066765696312261254,0.0066765696312261254,0.0066765696312261254,0.0066765696312261254,0.0066765696312261254}","{3.0707851971726106,3.0704215592061566,3.069731893099539}",18,3
-4506995590541967356,"{0.25522085,0.226393293,0.220661081,0.23356339,0.220990841,0.221820971,0.272487901,0.239270392,0.222182153,0.239523221,0.258250348,0.262536791,0.259963012,0.229997289,0.262030913,0.270785092,0.224274069,0.226873699}","{0.232153552,0.231382604,0.24813731}","{0.071451763,0.070030179,0.058077158,0.062640773,0.058139121,0.053133503,0.06999595,0.065081062,0.05704816,0.065762267,0.066620856,0.067273567,0.064201308,0.061202267,0.064987854,0.070576444,0.05533198,0.055000126}","{0.02773281,0.024273098,0.025632864}","{0.9858526896212094,0.1444430444880571,0.0066765696312261254,0.0066765696312261254,0.0066765696312261254,0.0066765696312261254,0.0066765696312261254,0.0066765696312261254,0.0066765696312261254,0.007027968032869606,0.007027968032869606,0.007027968032869606,0.007027968032869606,0.007027968032869606,0.007027968032869606,0.007027968032869606,0.007027968032869606,0.007027968032869606}","{0.9858526896212094,0.9854486474362605,0.9854486474362605}",18,3
-3475685009172437784,"{0.237726827,0.239997946,0.336348323,0.199936081,0.472420736,0.750999306,0.285417845,0.178240629,0.288556931,0.349036634,0.256105489,0.181798344,0.453120235,0.188875538,0.181982474,0.194812084,0.184773344,0.197950807}","{0.272043666,0.394148043,0.281537733}","{2.300752356,2.401562055,2.598703818,2.44701003,2.360189159,2.444057176,2.497137241,2.458294434,2.333102929,2.584223447,2.41473417,2.506778527,2.479068543,2.326485458,2.415486076,2.400106092,2.320529568,2.3398589530000002}","{0.268323703,0.29686505,0.254981365}","{2.2746725609867355,1.3900727927012133,0.9526196194696452,1.0364636052059337,0.6395209644868928,1.0254844192119152,0.692525695404007,0.046654563418732975,0.5867952355749059,0.6502770874602029,0.5246610291235889,0.02919487248446948,0.7321207475023902,0.027973179116326137,0.0324402302713815,0.0902220828684198,0.2341988689180269,0.021760561004774755}","{2.2746928560778996,2.2733978454992445,2.2733978454992445}",18,3
5068614643165729469,"{0.543465456,0.623484514,0.543434691,0.534708843,0.543630102,0.654763598,0.490666067,0.525552795,0.536784634,0.795609468,0.553644143,0.54880083,0.531060979,0.529235841,0.578501499,0.558607934,0.531203459,0.568444887}","{0.529655916,0.661695164,0.541545311}","{0.203043619,0.204041931,0.210609453,0.192321565,0.218139449,0.201864296,0.226499886,0.252030025,0.232503701,0.196016064,0.228536936,0.201498638,0.234880048,0.26498904,0.218821326,0.222518603,0.213982477,0.209416436}","{0.085744044,0.10176441,0.078669554}","{1.6448311238828526,0.678451196272428,1.0607093830141971,1.0779443558686133,0.332347297250351,0.24434573767513135,0.8246135455300945,0.3701992110694214,0.5472717171535497,0.49563693145921806,0.21544795602032174,0.15048514376001568,0.017742912934984808,0.02674649029675983,0.01843023218673475,0.01843023218673475,0.01843023218673475,0.01843023218673475}","{1.6341888531634994,1.6064244573616635,1.602912772374649}",18,3
607840843579539521,"{4.482679642,7.459387704,8.88141733,72.890910965,77.802453985,83.645397306,3.026118823,3.001262211,3.150808325,3.032318989,3.046160304,3.147141223,3.769582534,3.03212182,2.958190987,3.032065622,3.049680235,3.034186422}","{4.306589337,5.133644038,4.318627908}","{0.060269261,0.077256869,0.057975324,0.052966038,0.054881238,0.057254502,0.073900257,0.054435506,0.053065917,0.057913659,0.064861513,0.057981744,0.077434137,0.051841958,0.06197113,0.052044157,0.057710164,0.053084798}","{0.03201243,0.031296505,0.049111699}","{2.928014179892667,1.24546853421479,0.9933626482395103,1.7696221746798713,1.6007261386153864,1.1817239921204483,0.029069341320252684,0.029069341320252684,0.029069341320252684,0.022525839339342473,0,0,0,0,0,0,0,0}","{2.9185033436121466,2.9130552989889393,2.913958661259594}",18,3
-1829334865866162189,"{0.480205386,6.829647224,0.735421807,0.763314579,0.667293532,0.519074501,0.500729409,0.506954427,0.503514649,0.548853728,0.497236659,0.495499447,0.490392333,0.5175214,0.529152587,0.512811571,0.515391958,0.515959809}","{0.672477189,0.613807973,0.529364336}","{0.072003278,0.076629824,0.0829594,0.074199725,0.077230856,0.078849913,0.075759505,0.080052548,0.075545075,0.072790954,0.078229471,0.080525936,0.078752576,0.071077569,0.073885223,0.085158549,0.069611252,0.071407724}","{0.03970851,0.03261923,0.037767334}","{1.7566792128636284,2.1572994747114542,0.5983682826341612,0.18284983375623987,0.05413059736608343,0.05180459658433878,0.04958200845579709,0.04958200845579709,0.04745402773485729,0.036296850169146806,0.0016394911411495405,0.0016394911411495405,0.0016394911411495405,0.0016394911411495405,0.0016394911411495405,0.0016394911411495405,0.0016394911411495405,0}","{1.710099431753886,1.7110508810420053,1.7136562372170707}",18,3
-2924466581088026648,"{0.200965485,0.182779536,0.204750688,0.180451701,0.181029636,0.195256594,0.183348833,0.201172454,0.189060093,0.178030251,0.179275023,0.176373629,0.177996265,0.2331103,0.198151403,0.212643403,0.207417582,0.200017278}","{0.198063711,0.214331328,0.174405578}","{0.04169369,0.045104168,0.042635471,0.079356376,0.042430481,0.04242491,0.046702744,0.04162459,0.043043507,0.043391564,0.041222872,0.039098821,0.041692663,0.046467031,0.041712957,0.042125803,0.0473484,0.040612932}","{0.015457049,0.019328261,0.016867039}","{1.1420456967397143,0.17759229139607216,0.006928413862140224,0.006928413862140224,0.006928413862140224,0.006928413862140224,0.006928413862140224,0.006928413862140224,0.006928413862140224,0,0,0,0,0,0,0,0,0}","{1.1318882636461034,1.1615266910093305,1.1594211181338243}",18,3
-310926232940389306,"{0.982294046,0.911667929,0.808884429,0.906218061,0.927464645,0.966680619,3.36082412,1.854665953,1.311927816,2.442115133,4.241548989,8.184590777,0.847577695,0.784449057,0.763469037,0.829621913,0.785578508,0.798872599}","{0.986450006,1.087449655,1.0560164}","{0.127640354,0.136438244,0.138775979,0.127034902,0.115015278,0.135477904,0.124958359,0.126540534,0.12336842,0.121188048,0.118874237,0.126257256,0.130671254,0.134758428,0.137356355,0.139194661,0.119403805,0.122259475}","{0.059688303,0.06989856,0.057717971}","{2.079260897304205,1.312299446830073,0.6384443328238816,0.588160157670934,0.7743892066147464,0.7065729012028578,0.5630037217618294,0.8887562527356593,0.7004197607493735,0.7991293953328458,0.5596423242272921,0.5845539685670068,0.016514522120790954,0.015392130639410443,0.014658976915324785,0.013937461044584347,0.0128762172265393,0.017278482044262803}","{2.072530676179629,2.071019830504532,2.071019830504532}",18,3
-321921298358758659,"{1.522736715,1.536201121,1.568091947,1.582638343,1.531683035,1.489174759,1.5879740820000001,1.486007355,1.482743098,1.537844245,1.575682396,1.447317902,1.60650512,1.509009527,1.496205209,1.6345572320000001,1.49343852,1.559508765}","{1.605197491,1.6669605650000001,1.494637469}","{0.107612316,0.102796195,0.112598125,0.103259592,0.100639393,0.112606571,0.112836782,0.109344309,0.105132187,0.108653256,0.114641414,0.124055083,0.108747534,0.105670622,0.10879529,0.104425107,0.105028972,0.101158224}","{0.066499614,0.066331998,0.057203704}","{0.9038244548393712,0.21916220124956226,0.4496200569824902,0.13126678994871782,0,0,0,0,0,0,0,0,0,0,0,0,0,0}","{0.9012970580611747,0.904994803484709,0.8846017040929297}",18,3
-1944885556475480423,"{30.363518775,44.149904294,81.753345933,116.962574876,9.540634644,9.392437176,9.467375319,9.431345735,9.315679726,9.299336381,9.214253084,8.970774201,9.087453904,9.396736763,9.539191461,9.50420255,9.564453062,9.213260816}","{29.583417988,36.455696994,29.113977152}","{0.032531984,0.031940677,0.044887835,0.035441867,0.054637791,0.048453114,0.031103152,0.042958778,0.039078499,0.043132345,0.03417006,0.038277498,0.034816374,0.053191109,0.052029006,0.044146901,0.035833938,0.030945381}","{0.023771323,0.019272827,0.033842678}","{3.247047008086854,1.4664730483985604,1.8505963916940085,1.0141141681937758,0.008345727036067493,0.008345712039032657,0.008345712039032657,0.008345712039032657,0.008345712039032657,0.008345712039032657,0.008345712039032657,0.008345712039032657,0.008345712039032657,0.008345712039032657,0.008345712039032657,0.008345712039032657,0.008345712039032657,0.008345712039032657}","{3.255198911793503,3.2471939306178466,3.2509052928863142}",18,3
-4209927756710409746,"{0.046735606,0.045297243,0.038895464,0.040097546,0.043839699,0.045708436,0.039876164,0.037972598,0.039266024,0.046869408,0.042023881,0.043849138,0.04166476,0.040551676,0.040385216,0.036972925,0.047029769,0.04441731}","{0.052162426,0.051087065,0.04347127}","{0.122925261,0.11781691,0.113644737,0.113837172,0.117088263,0.124998651,0.118079304,0.126339582,0.114479366,0.112244066,0.111629601,0.11647551,0.133330484,0.11272956,0.117979007,0.131730189,0.126272112,0.112122614}","{0.072786068,0.058396328,0.05893262}","{1.178803739775107,0.325758320916008,0.24341060118770758,0.14426186362022891,0.00414339890426808,0.00414339890426808,0.00414339890426808,0.00414339890426808,0,0,0,0,0,0,0,0,0,0}","{1.1778150735156578,1.1778150735156578,1.1778150735156578}",18,3
274192810335693858,"{0.363310997,0.381216348,0.360859193,1.3965363530000001,0.366965603,0.370471133,0.36364352,0.379120688,0.34884992,0.391008806,0.383428083,0.395637764,0.38708393,0.35763923,0.343770692,0.347731724,0.372229229,0.36435482}","{0.413348186,0.468325092,0.339005602}","{0.0607026,0.055033401,0.055987249,0.055599523,0.057126957,0.070528876,0.066569188,0.055508992,0.062663549,0.054594732,0.051105335,0.052586281,0.057075113,0.052560479,0.062161986,0.061497368,0.053513672,0.060567222}","{0.024120008,0.026047658,0.02160632}","{2.2618705183148453,0.655518291370996,0.9347398905868928,1.3413063367256586,0.0459265873991371,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362}","{2.268423774389888,2.268040997583094,2.268040997583094}",18,3
-2216088972165640435,"{0.847290135,0.537536668,0.546121092,0.529257382,0.536704634,0.535101689,0.543679931,0.549467033,0.540414171,0.849221861,0.849350747,0.866898462,0.880328157,0.881919036,0.828402132,0.886116009,0.787093952,0.864691143}","{0.738343905,0.821698862,0.734313641}","{0.19175638,0.193556394,0.193434561,0.202468634,0.207209294,0.191829711,0.194788958,0.19623511,0.216911323,0.228917849,0.228748397,0.195504875,0.19799035,0.197887922,0.210669326,0.21205874,0.200033681,0.197345977}","{0.072930038,0.079643714,0.07717248}","{1.0855635561082098,0.7476917045757514,0.5321922169310572,0.4868436151616204,0.33816767949508336,0.4927499821465243,0.28299555022913414,0.22296703538356502,0.16038606322234508,0.10011239534756722,0.10011239534756722,0.009701893535400422,0.009701893535400422,0.009701893535400422,0.009701893535400422,0.009701893535400422,0.009701893535400422,0.009701893535400422}","{1.083543367449092,1.0841436364364005,1.0824959374342478}",18,3
6417179009749033666,"{0.689810745,0.99474271,1.209989865,0.603115064,1.31484594,0.65188975,0.676981483,0.616167743,0.618210388,0.623580009,0.716934217,0.639674546,0.615382778,0.675276357,0.683089528,0.674669001,0.654739661,0.683927675}","{0.885809895,2.102078681,0.64090848}","{0.063784442,0.068302554,0.075735877,0.065348567,0.057329733,0.071195127,0.076631949,0.060935022,0.065324539,0.055876095,0.064966935,0.059772372,0.063512746,0.063576552,0.057518452,0.05926753,0.068192889,0.06507638}","{0.029389095,0.027482991,0.025270246}","{2.219949391092398,1.076512032054953,0.6398050514382521,0.42064100074512023,0.24934878833481097,0.006543501980910212,0.006543501980910212,0.006543501980910212,0.006543501980910212,0,0,0,0,0,0,0,0,0}","{2.199689764765556,2.330450285292006,2.220432225453076}",18,3
-5949668645089970217,"{2.089168253,2.64815565,2.606118154,1.911839916,4.9651169920000005,0.842644703,0.704534717,0.626124122,0.994618231,0.875487865,1.9553642070000001,0.867106701,0.69015532,1.03459163,0.909431505,5.135916319,2.1763083,2.30663774}","{2.02591729,2.752702788,2.031160294}","{0.278304976,0.268763624,0.318831678,0.29093605,0.288861291,0.285307705,0.269247221,0.269239406,0.302090994,0.275103592,0.27368302,0.317511723,0.278197947,0.293252792,0.269122574,0.282447228,0.276622122,0.282051798}","{0.118127999,0.145489109,0.124633045}","{3.2640331826608087,2.62636564357392,2.463585275768164,0.9242350526944478,1.1621858153960316,1.6912623909115274,1.006065388012143,0.654804769642381,1.7411908362930841,0.7466334201903702,0.7679495059751837,1.39755196217204,0.6480121228150747,1.1069863575797603,0.4973953580775759,1.0509936963227666,0.7291071170295883,1.437297454140018}","{3.275497454934641,3.2752065445614784,3.2752065445614784}",18,3
4486446217020337985,"{1.495091392,1.460511787,1.4614172349999999,1.434971105,1.525080142,1.356582464,1.45832846,1.420592474,1.459432197,1.4369137730000001,1.448284007,1.450113906,1.5027767760000001,1.487812442,1.5223999419999998,1.428584976,1.5164965179999998,1.50190012}","{1.399698375,1.53809154,1.44761549}","{0.136108518,0.132507674,0.127521264,0.135304919,0.125010404,0.142184464,0.136549567,0.136978013,0.133995089,0.121892661,0.127209302,0.130321118,0.129746733,0.133451512,0.135055335,0.123014883,0.125909104,0.127315142}","{0.07102687,0.066139655,0.062681386}","{1.2109378591279425,0.4900628253183751,0.6714168516928213,0.20619186582233562,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882}","{1.2056918452318253,1.245997605404204,1.2056246973284985}",18,3
-7110568913434103698,"{0.355455227,0.53601738,0,0.300480916,0.504245682,0.326935173,0.443546868,0.354645132,0.959107862,0.33061635,0.939146345,0.306685536,0.460343446,0.320671329,0.441553668,0.344454397,0.442250078,0.347667165,0.634551394}","{0.616449922,0.361828353,0.758511806,0.49720463,0.745992145,0.381941152}","{0.297091227,0.275534925,0,0.259611448,0.271655801,0.270715692,0.267336959,0.310996142,0.300973107,0.261903219,0.294261115,0.280608773,0.27226844,0.262796401,0.293953276,0.30099218,0.29394348,0.268215356,0.287296671}","{0.112574437,0.120089993,0.142072998,0.156316865,0.131391617,0.145926348}","{0.012823212662404937,0.7312695704246336,0,0.19713088041133187,1.199679861356099,0.09523912593089735,0.307884553627404,0.08765437049579648,0.44739553741714355,0.08113051862794024,0.613485041422156,0.10074332076679862,0.07891597398865141,0.09116566510368408,0.07650545125971436,0.08406404608070835,0.07430648268548377,0.07656475951500169,0.7690934276648228}","{2.7356802331007746,1.719925917458242,2.7353893227276114,1.719635007085079,2.7353893227276114,1.719635007085079}",36,6
6841805925482126349,"{0.895773385,2.780388545,1.852529291,2.01951731,0.524937003,0.962868587,1.9192610239999999,0.535083071,2.359986122,0.973603244,0.628356044,0.833807318,1.493276565,41.692616231,0.823039688,0.487222874,2.011665309,1.21089644}","{0.899189778,1.062189611,1.078853035}","{2.254691753,2.287602788,2.268525443,2.296963045,2.329260084,2.3921475,2.359304059,2.253860871,2.429250018,2.356022336,2.503497873,2.429530197,2.276571939,2.420751343,2.302643201,2.302468129,2.307606929,2.289788117}","{0.261384268,0.298633001,0.246350739}","{3.181385271193846,2.2401403215161286,1.170935160399589,1.6911474317437878,0.6468003925928764,0.8393644194542935,1.4736961274222062,1.0746594026660556,0.8142408336874792,0.48670928131809005,0.79696226518741,0.9028631954400294,0.4374176584680952,1.664780057282434,0.6036426028901904,0.44183198896364334,0.3611856177947196,0.4782542525472031}","{3.1753247943315523,2.9095456541522933,2.7436430537030243}",18,3
-9026514954839072455,"{0.188519708,0.236402376,0.186630155,0.158287784,0.359357991,0.164576117,0.203116591,0.191876696,0.162333624,0.160119905,0.184660496,0.179199376,0.160409203,0.170401989,0.195874882,0.178327795,0.172895207,0.194646937}","{0.305052662,0.329152011,0.166177784}","{0.071291005,0.056787959,0.069166652,0.057873751,0.077578993,0.0690356,0.070217162,0.072448884,0.059785714,0.057239233,0.061674265,0.066405132,0.059711527,0.070871298,0.064540005,0.063020809,0.058117841,0.059353005}","{0.028285945,0.053762735,0.022292221}","{1.605262429952354,0.9405459757266682,0.28756387403187944,0.2217715724974824,0.006543501980910212,0.006543501980910212,0.006543501980910212,0.006543501980910212,0.006543501980910212,0,0,0,0,0,0,0,0,0}","{1.5881131479014863,1.6183240241042718,1.6164524037704888}",18,3
-3515944407635664271,"{0.072174987,0.054627409,0.050797642,0.05015126,0.0827991,0.048044607,0.057069242,0.045134889,0.047984697,0.049005104,0.057670389,0.05590898,0.04869313,0.063761966,0.080153377,0.046943963,0.094870374,0.047229335}","{0.05833636,0.06027532,0.05939169}","{3.194026418,3.025346247,2.979869806,2.985892728,3.139608331,3.368036372,3.175925608,2.960950416,2.959132741,3.033614841,2.901340943,2.979494687,3.108145026,3.090934413,3.162745428,2.928726077,3.003203786,3.220180645}","{0.275105518,0.25626516,0.311564752}","{0.9013630811389342,0.26707027254691557,0.4602905420934718,0.4176631254865943,0.036620409622270325,0.036620409622270325,0.023104906018664842,0.023104906018664842,0.023104906018664842,0.014687613413929233,0.014687613413929233,0.014687613413929233,0.014687613413929233,0.014687613413929233,0.014687613413929233,0.014687613413929233,0.014687613413929233,0.014687613413929233}","{0.9015233894287531,0.7762690462069124,1.1360124528316622}",18,3
-4074774145614403639,"{0.104776708,0.106866865,0.12734403,0.104742387,0.106163278,0.123479643,0.114542162,0.121516347,0.125694271,0.10246048,0.105929716,0.117683029,0.118799924,0.122167945,0.130062882,0.116717858,0.127846338,0.115471398}","{0.101310325,0.102794323,0.102082509}","{0.012459353,0.012800184,0.016557929,0.014169412,0.013779683,0.015381306,0.015184693,0.013281296,0.014392018,0.012130549,0.011554447,0.01044879,0.011710772,0.01360624,0.01135262,0.012149865,0.012436209,0.012113617}","{0.007067468,0.007143494,0.006938753}","{2.3936920002951205,0.1690172751797092,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0,0,0,0,0,0,0,0,0}","{2.3691698169343876,2.3592372520373175,2.3558175933696814}",18,3
5539820102114296223,"{0.26223447,0.28782097,0.262335722,0.235348258,0.25677883,0.243536471,0.283032596,0.243849798,0.293691358,0.323929433,0.333041403,0.290817881,0.272929752,0.327758232,0.286279666,0.258677364,0.277782916,0.337419418}","{0.261989718,0.27485519,0.252837389}","{0.016226095,0.015940083,0.015761576,0.013269613,0.014132649,0.012230235,0.013261126,0.013594463,0.014301487,0.017329177,0.013765474,0.015482688,0.012442009,0.013443293,0.012929732,0.013204671,0.014435323,0.014528447}","{0.009310882,0.010196104,0.010242795}","{0.5805067773773273,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251}","{0.5804373088090593,0.5742524397239507,0.5726395015309623}",18,3
1025902338300761143,"{0.5096588,1.026859038,0.83583637,0.743777425,0.493401427,1.018751597,0.519223549,1.213249654,1.805397419,0.536057423,0.951221588,1.162209364,0.525869243,0.616754553,0.286166818,1.34341843,2.467082114,0.6339969}","{0.569797645,1.274498981,0.95672848}","{2.492332201,2.472679037,2.362197244,2.864147515,2.366703544,2.609234345,2.403772756,2.56534169,2.39950958,2.638472419,2.742462578,2.667219818,2.333682302,2.721122459,2.374322185,2.706517935,2.41456378,2.557176256}","{0.275227833,0.285528999,0.239509681}","{2.8704020853470764,2.150274129928176,1.242469735998366,1.6594084378164646,1.1272333329511302,0.9804557152319753,0.5195498587620914,1.2325887628206857,0.4274572483800729,0.41205996803154227,0.916205387869482,0.4984433322303464,1.1857960254364814,0.26858868731288355,0.01698766521802288,0.317288585740087,0.7130237954238215,0.41083618007228306}","{2.8638629726308302,2.373405660288424,2.428619377055448}",18,3
-2787191317670660246,"{0.057480715,0.054720997,0.341869222,0.052573593,0.056966788,0.052008864,0.055616318,0.055743391,0.059789822,0.197200629,0.059538482,0.059892692,0.051041501,0.069144879,0.057995181,0.048589665,0.053270257,0.052381488}","{0.043022277,0.048112898,0.051392928}","{2.984485011,2.979587712,2.990844831,2.974716812,3.136819353,2.922095914,2.943557508,3.113159434,3.083497735,3.138272902,3.173347179,3.2682628129999998,3.062156529,3.020538875,3.063643938,2.939108996,3.101835537,3.139593188}","{0.268136068,0.269263672,0.307456856}","{0.68902680022961,0.7730064369776309,1.379741669379888,0.3134343257497721,0.4361221035451724,0.5387965600392683,0.13523798876588913,0.005881340541740473,0.005881340541740473,1.0206302485976024,0.005697548649811084,0.005697548649811084,0.005697548649811084,0.005697548649811084,0.005697548649811084,0.005697548649811084,0.005697548649811084,0.005697548649811084}","{0.6787186293231698,0.9243308708421796,0.6495948916600687}",18,3
