fs,fss,nfeatures,features,targets,reliability,oids
7721649514993682563,-1829298651,5,"{{-5.373040925461344,-9.860952782529203,-4.727387818712341,-4.727387818712341,-10.408405761837653}}",{10.413492839918217},{1},"{16435,16440,16464,16471,16478}"
146477119612211947,1667839461,7,"{{-6.524763044081236,-3.387491713864136,-4.727387818712341,-4.727387818712341,-6.221048297753849,-10.828579440363352,-5.360192784691717}}",{9.348884181424243},{1},"{16399,16418,16435,16457,16464,16478}"
-1944885556475480423,547276027,1,{{-13.29168597461982}},{1.3862943611198906},{1},{16457}
1524343667767028728,-948842338,0,,{1.3862943611198906},{1},{16425}
7519382914444524780,537633374,4,"{{-4.727387818712341,-4.727387818712341,-9.219334027267664,-10.832793221487778}}",{7.278628942320682},{1},"{16418,16435,16457,16471,16507}"
2434959201386717317,-880723589,1,{{-4.727387818712341}},{0},{1},{16435}
-1573023350148659030,982973599,1,{{-1.3862943611198906}},{0},{1},{16425}
-1889760809355916724,-1489356553,2,"{{-4.727387818712341,-4.727387818712341}}",{0},{1},{16435}
-3210595597316270705,-1718553405,14,"{{-4.727387818712341,-4.693801024391314,-1.7791637183110758,-10.407535888045164,-1.1201254970969303,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-0.2876820724517809,-1.5204670922328751,-4.727387818712341,-10.420568570464626}}",{7.1459844677143876},{1},"{16430,16413,16413,16435,16435,16440,16457,16464,16471,16478}"
-2787191317670660246,1563289058,14,"{{-0.6221918119769354,-4.727387818712341,-12.367328027087364,-0.5633711638748847,-0.20277735447343828,-0.6783104709737213,-4.727387818712341,-2.890371757896165,-4.727387818712341,-12.367328027087364,-4.727387818712341,-1.9459101490553135,-1.791759469228055,-1.252762968495368}}",{4.736198448394496},{1},"{16418,16418,16435,16435,16447,16452,16457,16457,16471,16471,16483,16507,16507}"
-1944885556475480423,-1284185314,2,"{{-12.367328027087364,-1.0178805503185573}}",{0},{1},{16418}
-5949668645089970217,587128064,6,"{{-0.9107645827598926,-3.0365159154754657,-1.9459101490553135,-10.420568570464626,-10.406753001631923,-1.252762968495368}}",{8.702344075220351},{1},"{16440,16447,16464,16478,16507}"
-7110568913434103698,-144545139,9,"{{-1.3351427059059569,-3.1044553223781124,-4.727387818712341,-0.16400103428582752,-1.9459101490553135,-10.420568570464626,-10.405414265865282,-4.727387818712341,-1.252762968495368}}",{7.413970290190444},{1},"{16435,16440,16447,16464,16471,16478,16507}"
1524343667767028728,-925027580,9,"{{-1.3862943611198906,-0.6221918119769354,-12.367328027087364,-0.9093813229874713,-3.035193843098563,-4.727387818712341,-4.727387818712341,-10.420568570464626,-10.408405761837653}}",{10.847763032945046},{1},"{16418,16425,16435,16440,16457,16464,16478,16507}"
-1723239386245354632,762265608,2,"{{-2.77311775293608,-13.414537670000714}}",{1.316979643063896},{1},{16464}
-7110568913434103698,2100164167,14,"{{-1.3862943611198906,-1.5503203183585135,-3.1009740208738745,-4.727387818712341,-0.16371807944955802,-1.9459101490553135,-4.727387818712341,-4.727387818712341,-1.1184536007002992,-10.420568570464626,-10.408405761837653,-4.727387818712341,-1.77923003228001,-1.252762968495368},{-1.3862943611198906,-1.3351427059059569,-3.1044553223781124,-4.727387818712341,-0.16400103428582752,-1.9459101490553135,-4.727387818712341,-4.727387818712341,-1.1242032524083134,-10.420568570464626,-10.405414265865282,-4.727387818712341,-1.7790019785408449,-1.252762968495368}}","{3.6635616461296463,8.078067881815437}","{1,1}","{16425,16435,16435,16440,16447,16457,16464,16471,16478,16507}"
-310926232940389306,-298404703,2,"{{-0.603522093538108,-14.743062444355063}}",{0},{1},{16507}
1076878163750528468,-1693971666,10,"{{-7.287787566045318,-0.36727377247374354,-1.3862943611198906,0,-3.2442494944885993,-1.3862943611198906,-1.0178805503185573,-0.5596157879354228,-12.367328027087364,-1.9459101490553135}}",{6.4425401664681985},{1},"{16430,16413,16418,16447,16457,16464,16478,16507}"
2103229838344518222,2050434041,9,"{{-0.7196417322400421,-12.367328027087364,-0.11133387618242173,-1.381701778177125,-1.3862943611198906,-3.7826452271286155,-1.3862943611198906,-3.999398110042934,-2.772588722239781}}",{4.553876891600541},{1},"{16430,16413,16418,16452,16457,16483,16507}"
-4506995590541967356,181963286,2,"{{-4.727387818712341,-4.727387818712341}}",{0},{1},{16435}
2494719406442254794,389604263,0,,{0},{1},"{16406,16399,16418,16425,16457,16502,16507}"
-2787191317670660246,-101752126,5,"{{-0.5656813411996671,-0.2037285793681017,-2.890371757896165,-14.743062444355063,-1.791759469228055}}",{6.852242569051878},{1},"{16452,16483,16507}"
-1723239386245354632,-681170120,9,"{{-1.0986122886681093,-0.716729743982762,-0.20277735447343828,-0.09757607864763095,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-3.7826452271286155,-2.772588722239781}}",{6.761572768804055},{1},"{16430,16413,16413,16452,16457,16483,16507}"
-7971004576533452411,1420931152,2,"{{-13.289498535704016,-0.716729743982762}}",{1.791759469228055},{1},{16457}
4445581228366823766,-1774256643,8,"{{-7.287787566045318,-0.6003735468458322,-1.9459101490553135,-1.3862943611198906,0,-3.2442494944885993,-1.3862943611198906,-1.9459101490553135},{-7.194626100062418,-0.605513364021787,-1.9459101490553135,-1.3862943611198906,0,-3.331946195566476,-1.3862943611198906,-1.9459101490553135}}","{1.791759469228055,1.791759469228055}","{1,1}","{16430,16413,16447,16457,16464,16507}"
1693774000992751456,-1988467565,11,"{{-2.4849066497880004,-2.4849066497880004,-3.9108213229262208,-1.4638956203698332,-14.959296638332512,-1.3862943611198906,-3.75901583492543,-10.408405761837653,-11.806862931584517,-14.959841313840421,-1.3862943611198906}}",{5.545177444479562},{1},"{16430,16413,16406,16399,16440,16478,16488,16495,16502}"
-3475685009172437784,887421594,2,"{{-13.03771434244032,-3.249143589901036}}",{0},{1},{16471}
-7678011977838348522,1202480192,1,{{-1.5040773967762742}},{1.3862943611198906},{1},{16452}
-3210595597316270705,-1170820720,10,"{{-4.697872909010285,-10.406753001631923,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-0.2876820724517809,-1.5206705950540396,-10.420568570464626}}",{5.659482215759621},{1},"{16430,16413,16413,16435,16440,16464,16471,16478}"
1693774000992751456,1764065991,16,"{{-3.9108213229262208,-1.4638956203698332,-14.959296638332512,-1.3862943611198906,-3.75901583492543,-0.5633711638748847,-12.871444533127391,-1.3862943611198906,-10.408405761837653,-11.806862931584517,-14.959841313840421,-1.3862943611198906,-12.367328027087364,-1.0178805503185573,-1.3862943611198906,-0.20277735447343828}}",{2.70805020110221},{1},"{16385,16430,16413,16413,16406,16399,16418,16440,16457,16478,16488,16507}"
6841805925482126349,1043220853,7,"{{-9.210340371976182,-0.6003735468458322,-9.504277838590472,-1.9459101490553135,-1.9459101490553135,-1.3862943611198906,-10.408405761837653}}",{8.408716715080153},{1},"{16430,16413,16440,16447,16471,16478,16507}"
-310926232940389306,-1122790161,7,"{{-10.404329889894303,-1.9459101490553135,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-9.727421389904682,-0.6027818544419804}}",{7.294377299288821},{1},"{16430,16413,16440,16447,16478,16507}"
6417179009749033666,-1109150485,1,{{-1.0178805503185573}},{11.34855776873237},{1},{16418}
146477119612211947,-258155754,1,{{-11.93539354830953}},{4.838593165639545},{1},{16478}
-1889760809355916724,-1456742456,3,"{{-13.037511122377854,-9.860952782529203,-10.399707023912757}}",{12.163629546062378},{1},"{16440,16471,16478}"
-298514962653462987,511888407,2,"{{-12.879227497947435,-12.40249432670291},{-10.126631129112463,-12.395026327747159}}","{0,0}","{1,1}",{16495}
4954783290691726040,-277008924,11,"{{-0.4163642893496924,-1.1184536007002992,-10.832793221487778,-5.972969968782232,-3.1167237124990614,-4.822959027857764,-0.9093813229874713,-8.627157026146932,-9.992499233601206e-05,-3.5388515741435147,-4.209047175467817}}",{1.791759469228055},{1},"{16385,16399,16418,16457,16488,16507}"
-7678011977838348522,-772760161,7,"{{-0.8669732066496884,-2.1966507892170215e-05,-9.690851107739814,-1.3268764952197487,-4.727387818712341,-4.727387818712341,-3.5776968105621516}}",{11.203583842207394},{1},"{16399,16435,16483,16488,16495}"
-2080431693778951356,-1596298213,8,"{{-1.5249363337913024,-0.6701079654882718,-0.820162704296519,0,-10.832793221487778,-0.2749457445415044,-1.0178805503185573,-3.373449119221902}}",{11.663816552379298},{1},"{16418,16457,16464,16507}"
-3210595597316270705,-1719394165,17,"{{-4.727387818712341,-4.697872909010285,-1.7791040357390349,-10.406753001631923,-1.9459101490553135,-1.1216302038538983,-1.252762968495368,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-0.2876820724517809,-1.5206705950540396,-4.727387818712341,-0.9107645827598926,-10.420568570464626}}",{5.0106352940962555},{1},"{16430,16413,16413,16435,16435,16440,16447,16457,16464,16471,16478,16507}"
816913887554954199,-935080227,6,"{{-0.9821547775575079,-11.806862931584517,-10.403077093213303,-1.0175867902620463,-2.4306567058346076,-12.367328027087364},{-0.9821547775575079,-11.806862931584517,-10.403077093213303,-1.0175867902620463,-1.0953331330417508,-12.367328027087364}}","{5.953243334287785,12.427033817185317}","{1,1}","{16385,16399,16418,16440,16457,16478,16488,16507}"
-7110568913434103698,-336959757,14,"{{-1.3862943611198906,-0.6221918119769354,-12.367328027087364,-1.3345371799272947,-3.1009740208738745,-0.16371807944955802,-1.9459101490553135,-4.727387818712341,-4.727387818712341,-1.1184536007002992,-10.420568570464626,-10.408405761837653,-1.77923003228001,-1.252762968495368}}",{9.26672070541229},{1},"{16418,16425,16435,16440,16447,16457,16464,16471,16478,16507}"
-1723239386245354632,-733048060,2,"{{-13.290177000109926,-0.7172830217516453}}",{1.6843476487606668},{1},{16457}
5372730239182956237,379013236,12,"{{-10.408405761837653,-1.9459101490553135,-1.252762968495368,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-0.02774688348990703,-0.9093813229874713,-10.420568570464626}}",{6.7464121285733745},{1},"{16430,16413,16413,16435,16440,16447,16471,16478,16507}"
4445581228366823766,-1120518274,11,"{{-7.287787566045318,-0.6003735468458322,-1.9459101490553135,-1.3862943611198906,0,-3.2442494944885993,-1.3862943611198906,-4.727387818712341,-4.727387818712341,-1.3862943611198906,-1.9459101490553135}}",{6.42648845745769},{1},"{16430,16413,16425,16435,16447,16457,16464,16478,16507}"
-196995888411579451,1721992605,2,"{{-8.699516147719791,-14.743062444355063},{-0.603522093538108,-14.743062444355063},{-9.71284199518734,-14.743062444355063}}","{0,0,0}","{1,1,1}",{16507}
1524343667767028728,-1270171669,9,"{{-1.3862943611198906,-0.9093813229874713,-4.727387818712341,-0.02774688348990703,-1.9459101490553135,-10.420568570464626,-10.408405761837653,-4.727387818712341,-1.252762968495368}}",{11.233251243919975},{1},"{16425,16435,16440,16447,16457,16471,16478,16507}"
-3475685009172437784,-1416357336,5,"{{-0.9093813229874713,-1.9459101490553135,-1.9459101490553135,-10.420568570464626,-10.408405761837653}}",{10.800330394187467},{1},"{16430,16399,16440,16447,16478,16507}"
-6682106289455670140,2079382198,13,"{{-0.6017664373005159,-5.369559079312775,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-3.3610824684985356,-0.6931471805599453,-9.860952782529203,-15.242824734036668,-0.8794757857167416,-4.727387818712341,-4.727387818712341,-11.806862931584517},{-0.6003735468458322,-5.373040925461344,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-3.351265039837249,-0.6931471805599453,-9.860952782529203,-15.242824734036668,-0.8799588309059216,-4.727387818712341,-4.727387818712341,-10.408405761837653}}","{6.6293632534374485,6.6293632534374485}","{1,1}","{16430,16413,16413,16399,16435,16440,16464,16471,16478,16488,16507}"
-1889760809355916724,-950568427,6,"{{-4.3820266383991715,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-3.387491713864136}}",{9.078635880978755},{1},"{16430,16413,16413,16399,16464}"
3549109824785540005,-1054249861,8,"{{-3.373449119221902,0,-0.5633711638748847,-10.408405761837653,-11.806862931584517,-12.367328027087364,-1.0178805503185573,-0.20277735447343828}}",{7.261927092702751},{1},"{16418,16440,16457,16464,16478,16507}"
4184495773567888797,92159983,2,"{{-4.85127822332985,-13.427951770765265}}",{0},{1},{16464}
1524343667767028728,-659792275,11,"{{-0.6221918119769354,-12.367328027087364,-0.9093813229874713,-3.035193843098563,-0.02774688348990703,-1.9459101490553135,-4.727387818712341,-4.727387818712341,-10.420568570464626,-10.408405761837653,-1.252762968495368}}",{11.845690839660115},{1},"{16418,16435,16440,16447,16457,16464,16471,16478,16507}"
99813637196177449,-1433491109,8,"{{-2.4849066497880004,-1.1184536007002992,-15.242824734036668,-5.972969968782232,-4.822959027857764,-9.992499233601206e-05,-4.209047175467817,-2.4849066497880004}}",{3.6635616461296463},{1},"{16399,16457,16488,16502,16507}"
-2202723705874175045,-381262556,7,"{{-10.408405761837653,-1.3862943611198906,-1.3862943611198906,-8.517243192666278,-9.727421389904682,-14.959841313840421,-0.00010000500033334732}}",{3.4965075614664802},{1},"{16430,16413,16406,16399,16440,16478}"
9105500078934324812,797648760,1,{{-14.743062444355063}},{0},{1},{16507}
274192810335693858,-2126089489,11,"{{-1.8583978979173756,-1.9459101490553135,-4.727387818712341,-4.727387818712341,-0.027334083199642548,-3.0525314164618176,-4.727387818712341,-10.403077093213303,-4.727387818712341,-1.9459101490553135,-10.420568570464626}}",{6.634633357861686},{1},"{16435,16435,16440,16447,16464,16471,16478,16507}"
-6387362809141986757,486242574,1,{{-13.860186829273944}},{4.873618757550973},{1},{16399}
-6387362809141986757,1223829054,7,"{{-9.210340371976182,-10.408405761837653,-1.3862943611198906,-1.3862943611198906,-9.504277838590472,-1.3862943611198906,-0.6003735468458322}}",{12.241811341954874},{1},"{16430,16413,16413,16399,16440,16478,16507}"
8031722090065659855,1414977224,4,"{{-14.743062444355063,-0.3681064487350279,-10.403077093213303,-6.212606095751519}}",{8.971321471503682},{1},"{16440,16478,16507}"
6841805925482126349,-84243562,2,"{{-1.9459101490553135,-1.9459101490553135}}",{0},{1},{16447}
-5845388691995996195,-995280578,0,,{14.13761941913061},{1},{16471}
3549109824785540005,-1193529800,2,"{{-1.3862943611198906,-1.3862943611198906}}",{0},{1},{16413}
1025902338300761143,534540469,0,,{11.813666891635643},{1},{16430}
-4983731566966487840,-1668173734,7,"{{-10.408405761837653,-4.727387818712341,-1.8621819504090305,-9.320259410370216,-10.197425019150417,-3.351265039837249,-4.727387818712341}}",{1.791759469228055},{1},"{16399,16435,16440,16471,16478,16507}"
3549109824785540005,-811118114,1,{{-12.96748059660719}},{0.9308102046647176},{1},{16385}
6841805925482126349,-1910110006,5,"{{-9.210340371976182,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-13.038035668880262}}",{12.12758123397437},{1},"{16430,16413,16413,16471}"
-1723239386245354632,-1553255936,9,"{{-2.7623154614136407,-1.3862943611198906,-0.7196417322400421,-12.367328027087364,-0.11133387618242173,-1.3862943611198906,-1.3862943611198906,-1.381701778177125,-1.3862943611198906}}",{7.177782416195197},{1},"{16430,16413,16418,16425,16457,16464,16478}"
-2787191317670660246,1092194370,8,"{{-0.5633711638748847,-0.20277735447343828,-0.6783104709737213,-4.727387818712341,-2.890371757896165,-4.727387818712341,-4.727387818712341,-1.791759469228055}}",{3.367295829986474},{1},"{16435,16435,16452,16471,16483,16507}"
-6846011022746249658,267709839,0,,{10.308852655643959},{1},{16483}
-2202723705874175045,727721944,5,"{{-10.408405761837653,-1.9459101490553135,-1.9459101490553135,-9.727421389904682,-0.09951835541563056}}",{13.48319367588654},{1},"{16430,16399,16440,16447,16478,16507}"
-6571914703387389993,2130410452,10,"{{-4.727387818712341,-3.4826452535451433,-4.727387818712341,-1.3862943611198906,-3.7598743309330156,-1.3862943611198906,-10.399707023912757,-11.806862931584517,-1.3862943611198906,-1.3862943611198906}}",{7.051855622955894},{1},"{16430,16413,16413,16399,16435,16440,16464,16478}"
-2787191317670660246,182282031,11,"{{-0.6221918119769354,-4.727387818712341,-0.5633711638748847,-0.20277735447343828,-0.6783104709737213,-4.727387818712341,-2.890371757896165,-4.727387818712341,-12.367328027087364,-4.727387818712341,-1.791759469228055}}",{4.276666119016055},{1},"{16418,16435,16435,16452,16457,16471,16471,16483,16507}"
146477119612211947,-536179019,1,{{-13.037983214230021}},{1.0986122886681098},{1},{16471}
3549109824785540005,250338877,11,"{{-3.356035252208902,-3.57214689205388,-1.464962438170828,0,-1.3862943611198906,-3.7288684642681638,-10.399707023912757,-11.806862931584517,-14.959841313840421,-1.3862943611198906,-15.242824734036668}}",{2.1972245773362196},{1},"{16430,16413,16406,16399,16440,16464,16478,16488}"
-6747521538659772949,-1982363404,6,"{{-9.21114069214493,-3.7227810056611594,-2.4849066497880004,-14.959841313840421,-2.4849066497880004,-1.4638956203698332}}",{5.958424693029782},{1},"{16385,16406,16399,16488,16502}"
2399599952233934428,1856154163,9,"{{-4.727387818712341,-4.727387818712341,-15.242824734036668,-3.387491713864136,-4.727387818712341,-4.727387818712341,-6.221048297753849,-10.828579440363352,-4.3820266383991715}}",{6.92461239604856},{1},"{16399,16418,16435,16435,16457,16464,16471,16488}"
1025902338300761143,2072156600,6,"{{-0.6003735468458322,-9.504277838590472,-1.9459101490553135,-1.9459101490553135,-10.408405761837653,-1.9593527751870468}}",{11.972493583181924},{1},"{16399,16440,16447,16471,16478,16507}"
6841805925482126349,-1736857449,1,{{-15.242824734036668}},{0},{1},{16488}
1693774000992751456,1956969060,3,"{{-3.9108213229262208,-1.4638956203698332,-15.242824734036668},{-3.57214689205388,-1.464962438170828,-15.242824734036668}}","{0,0}","{1,1}",{16488}
-3210595597316270705,-2000068090,12,"{{-4.727387818712341,-4.734519870581022,-10.399707023912757,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-0.2876820724517809,-1.5225021204445193,-4.727387818712341,-10.420568570464626}}",{4.672828834461906},{1},"{16430,16413,16413,16435,16435,16440,16464,16471,16478}"
-6846011022746249658,-1890856014,7,"{{-14.743062444355063,-2.890371757896165,-1.9459101490553135,-3.7826452271286155,-14.743062444355063,-3.0460436056870113,-1.9459101490553135}}",{2.995732273553991},{1},"{16447,16452,16483,16507,16507}"
1524343667767028728,1425840733,2,"{{-4.727387818712341,-4.727387818712341}}",{0},{1},{16435}
-7994933085961275538,-856397229,9,"{{-7.287787566045318,-0.6003735468458322,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-10.420568570464626,-3.510370556689883,-10.408405761837653,-1.9459101490553135}}",{2.772588722239781},{1},"{16430,16413,16440,16447,16457,16464,16478,16507}"
-1723239386245354632,-1337926459,2,"{{-0.7172830217516453,-13.290177000109926}}",{0},{1},{16457}
7102013096890644952,2060993421,12,"{{-0.11241496692698875,-11.806862931584517,-0.716729743982762,-4.014794323912461,-9.320259410370216,-1.3862943611198906,-12.367328027087364,-2.890371757896165,-1.739495277423651,-4.482733108317097,-1.3862943611198906,-11.806862931584517},{-0.11133387618242173,-11.806862931584517,-0.7196417322400421,-3.999398110042934,-9.318958038440833,-1.3862943611198906,-12.367328027087364,-2.890371757896165,-1.381701778177125,-4.482733108317097,-1.3862943611198906,-11.806862931584517}}","{2.6390573296152584,2.6390573296152584}","{1,1}","{16418,16425,16440,16452,16457,16478,16483,16507}"
1076878163750528468,257823911,12,"{{-7.287787566045318,-0.36727377247374354,-1.3862943611198906,0,-3.2442494944885993,-1.3862943611198906,-4.727387818712341,-1.0178805503185573,-0.5596157879354228,-12.367328027087364,-4.727387818712341,-1.9459101490553135}}",{6.4425401664681985},{1},"{16430,16413,16418,16435,16447,16457,16464,16478,16507}"
6841805925482126349,2078548503,9,"{{-9.210340371976182,-0.6003735468458322,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-1.9459101490553135,-1.3862943611198906,-4.727387818712341,-4.727387818712341}}",{8.301025253838453},{1},"{16430,16413,16413,16435,16447,16471,16507}"
-7110568913434103698,-1436008080,7,"{{-1.3862943611198906,-1.5503203183585135,-0.16371807944955802,-1.1184536007002992,-10.420568570464626,-10.408405761837653,-1.77923003228001},{-1.3862943611198906,-1.3362979417146221,-0.16454086175915236,-1.1351725646666098,-10.420568570464626,-10.399707023912757,-1.7785668925906666}}","{5.749392985908253,9.502786080276985}","{1,1}","{16425,16440,16457,16471,16478,16507}"
-1573023350148659030,-911286012,13,"{{-4.727387818712341,-3.042152118766473,-1.7785668925906666,-10.399707023912757,-1.9459101490553135,-1.1351725646666098,-1.252762968495368,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-0.605513364021787,-10.420568570464626}}",{8.804175018753625},{1},"{16430,16413,16425,16435,16440,16447,16457,16464,16478,16507}"
-1889760809355916724,1077045864,1,{{-4.727387818712341}},{0},{1},{16435}
1693774000992751456,-703665133,22,"{{-3.373449119221902,-4.727387818712341,-2.4849066497880004,-2.4849066497880004,-4.727387818712341,-4.727387818712341,-14.959296638332512,0,-4.727387818712341,-1.3862943611198906,-3.75901583492543,-0.5633711638748847,-12.871444533127391,-1.3862943611198906,-10.408405761837653,-11.806862931584517,-14.959841313840421,-1.3862943611198906,-12.367328027087364,-1.0178805503185573,-1.3862943611198906,-0.20277735447343828}}",{7.3901814282264295},{1},"{16385,16430,16413,16413,16406,16399,16418,16435,16435,16440,16457,16464,16478,16495,16502,16507}"
5632455736553151255,-1650213373,3,"{{-0.8266785731844679,0,-1.3862943611198906}}",{0},{1},{16425}
1025902338300761143,-1143661131,9,"{{-0.605513364021787,-9.504277838590472,-15.242824734036668,-1.3862943611198906,-1.3862943611198906,-2.966372460950337,0,-14.959841313840421,-10.399707023912757}}",{8.651549243915316},{1},"{16430,16413,16406,16399,16440,16478,16488,16507}"
5372730239182956237,-1662381394,15,"{{-1.77923003228001,-11.806862931584517,-1.9459101490553135,-1.1184536007002992,-1.252762968495368,-4.727387818712341,-0.6221918119769354,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-12.367328027087364,-0.02774688348990703,-1.3862943611198906,-0.9093813229874713,-10.420568570464626}}",{9.523324627290181},{1},"{16430,16413,16418,16425,16435,16440,16447,16457,16471,16478,16507}"
3549109824785540005,626523269,16,"{{-3.356035252208902,-4.727387818712341,-2.4849066497880004,-2.4849066497880004,-4.727387818712341,-4.727387818712341,0,-4.727387818712341,-1.3862943611198906,-3.7288684642681638,-0.5674274313371713,-10.399707023912757,-11.806862931584517,-14.959841313840421,-1.3862943611198906,-0.20444753907275423}}",{12.779036098577652},{1},"{16385,16430,16413,16406,16399,16435,16435,16440,16457,16464,16478,16495,16502,16507}"
146477119612211947,1755549690,7,"{{-4.727387818712341,-4.727387818712341,-5.876105282086291,-3.351265039837249,-9.219334027267664,-10.832793221487778,-5.373040925461344}}",{9.409355151711798},{1},"{16399,16418,16435,16457,16464,16471,16478}"
-6651533820180303979,1682084828,1,{{-5.159402371063346}},{7.215975002651466},{1},{16418}
7221379846823333251,-849930382,1,{{-14.743062444355063}},{0},{1},{16507}
6841805925482126349,1857025669,9,"{{-9.210340371976182,-0.605513364021787,-9.504277838590472,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-4.727387818712341,-10.399707023912757}}",{7.3098814858247865},{1},"{16430,16413,16413,16435,16440,16471,16478,16507}"
1693774000992751456,-667277346,7,"{{-3.356035252208902,-4.727387818712341,-4.727387818712341,0,-3.7598743309330156,-10.399707023912757,-11.806862931584517}}",{8.959311617172437},{1},"{16399,16435,16440,16464,16478}"
-6651533820180303979,1577111260,1,{{-1.3862943611198906}},{0},{1},{16425}
1693774000992751456,-1562476860,16,"{{-3.373449119221902,-4.727387818712341,-4.727387818712341,-14.959296638332512,0,-1.3862943611198906,-3.75901583492543,-0.5633711638748847,-12.871444533127391,-1.3862943611198906,-10.408405761837653,-11.806862931584517,-14.959841313840421,-1.3862943611198906,-1.3862943611198906,-0.20277735447343828}}",{9.976552123393134},{1},"{16385,16430,16413,16413,16406,16399,16435,16440,16457,16464,16478,16495,16507}"
5539820102114296223,-1365082895,2,"{{-4.572611800556205,-13.427951770765265}}",{0},{1},{16464}
-5323664899700589841,1676296355,7,"{{-4.689276708148014,-1.3862943611198906,-3.7826452271286155,-1.3862943611198906,-11.806862931584517,-11.806862931584517,-2.890371757896165}}",{5.0369526024136295},{1},"{16430,16413,16440,16452,16464,16478,16483}"
-2787191317670660246,217200950,8,"{{-0.6221918119769354,-0.6783104709737213,-4.727387818712341,-2.890371757896165,-4.727387818712341,-12.367328027087364,-13.289498535704016,-1.791759469228055}}",{5.4680601411351315},{1},"{16418,16435,16452,16457,16457,16471,16483}"
-2787191317670660246,-458959465,13,"{{-0.621237672124143,-0.5656813411996671,-0.2037285793681017,-0.6769286470814841,-4.727387818712341,-2.890371757896165,-4.727387818712341,-12.367328027087364,-4.727387818712341,-1.9459101490553135,-13.29153226057777,-1.791759469228055,-1.252762968495368}}",{3.8918202981106265},{1},"{16418,16435,16435,16447,16452,16457,16471,16483,16507}"
-6571914703387389993,-2085755332,15,"{{-4.727387818712341,-3.57214689205388,-1.464962438170828,-3.4826452535451433,-4.727387818712341,-14.95847970614934,-1.3862943611198906,-3.7598743309330156,-1.3862943611198906,-10.399707023912757,-11.806862931584517,-14.959841313840421,-1.3862943611198906,-15.242824734036668,-1.3862943611198906}}",{0},{1},"{16430,16413,16413,16406,16399,16435,16440,16464,16478,16488}"
1076878163750528468,-96133433,11,"{{-7.287787566045318,-0.36727377247374354,-1.3862943611198906,0,-3.2442494944885993,-1.3862943611198906,-4.727387818712341,-0.5596157879354228,-4.727387818712341,-1.3862943611198906,-1.9459101490553135}}",{1.9459101490553132},{1},"{16430,16413,16425,16435,16447,16457,16464,16507}"
7721649514993682563,-1967330554,2,"{{-13.414537670000714,-5.371756111384381}}",{0},{1},{16464}
-6571914703387389993,-571686880,2,"{{-12.367328027087364,-1.0175867902620463}}",{0},{1},{16418}
-3475685009172437784,465171310,10,"{{-0.9123626846159146,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-1.9459101490553135,-10.420568570464626,-4.727387818712341,-4.727387818712341,-10.40484354167003,-3.2435318704388085}}",{1.791759469228055},{1},"{16430,16413,16435,16440,16447,16471,16478,16507}"
-5949668645089970217,-1061561478,11,"{{-0.9166616375791621,-3.042152118766473,-4.727387818712341,-0.027073011310292976,-4.727387818712341,-4.727387818712341,-1.1351725646666098,-10.420568570464626,-10.399707023912757,-4.727387818712341,-1.7785668925906666}}",{10.138915342683557},{1},"{16435,16435,16440,16457,16464,16471,16478,16507}"
-3485514449383768787,1480588070,8,"{{-15.242824734036668,-4.727387818712341,-6.213406415920266,-4.727387818712341,-2.7231638451904123,-4.727387818712341,-0.8799588309059216,-4.727387818712341},{-12.472654924729675,-4.727387818712341,-6.213406415920266,-4.727387818712341,-2.7231638451904123,-4.727387818712341,-0.8799588309059216,-4.727387818712341},{-12.470868566507752,-4.727387818712341,-9.211314179308093,-4.727387818712341,-2.707150588777156,-4.727387818712341,-0.8781763763333013,-4.727387818712341}}","{6.016157159698354,6.016157159698354,6.016157159698354}","{1,1,1}","{16399,16435,16435,16464,16471,16488,16507}"
-1889760809355916724,277349521,10,"{{-4.355709330263225,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-4.727387818712341,-3.351265039837249,-9.860952782529203,-15.242824734036668,-0.8799588309059216,-10.408405761837653}}",{10.6633817512079},{1},"{16430,16413,16399,16435,16440,16464,16471,16478,16488,16507}"
